record hmy,property hmy,property code,amendment hmy,tenant hmy,lease code,charge code hmy,charge code,charge code desc,amount period code,amount period desc,from date,to date,amount,monthly amount,contracted area,notes,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,management fee %,management fee hmy,hschedule,toinactive amendment hmy,horiginal,husercreatedby,dtcreated,husermodifiedby,dtlastmodified,hoption
1386030,1689,xga265c,10815,10108,t0000768,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48410.0,1540.72,1540.72,82486,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54416,0.0,998951,230,45650.70453,230,45650.70453,
1386031,1689,xga265c,10815,10108,t0000768,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,48410.0,2577.89,2577.89,82486,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54417,0.0,757191,230,45650.70454,230,45650.70454,
1386032,1689,xga265c,10815,10108,t0000768,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48410.0,4582.5,4582.5,82486,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54418,0.0,757192,230,45650.70454,230,45650.70454,
1386059,1894,xga2100b,5458,5500,t0000639,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47118.0,1077.37,1077.37,103289,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,74080,0.0,757352,230,45650.70456,230,45650.70456,
1386060,1897,xga800in,5460,5501,t0000640,4,camest,CAM Estimate - CY,2,Monthly,45658,46387.0,664.03,664.03,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41752,0.0,757373,230,45650.70456,230,45652.46252,
1386061,1897,xga800in,5460,5501,t0000640,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46387.0,1955.12,1955.12,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41753,0.0,757374,230,45650.70456,230,45652.46253,
1386062,1897,xga800in,5460,5501,t0000640,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46387.0,595.5,595.5,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41754,0.0,998971,230,45650.70456,230,45652.46253,
1386063,1897,xga800in,5460,5501,t0000640,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46387.0,806.79,806.79,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,74090,0.0,757376,230,45650.70456,230,45652.46253,
1386064,1897,xga800in,23479,19529,t0000941,4,camest,CAM Estimate - CY,2,Monthly,45658,46630.0,2332.09,2332.09,47532,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,132786,0.0,757377,230,45650.70456,230,45652.46253,
1386065,1897,xga800in,23479,19529,t0000941,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46630.0,3717.22,3717.22,47532,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,132787,0.0,757378,230,45650.70456,230,45650.70456,
1386066,1897,xga800in,23479,19529,t0000941,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46630.0,1132.22,1132.22,47532,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,132788,0.0,998970,230,45650.70456,230,45650.70456,
1386067,1897,xga800in,23479,19529,t0000941,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46630.0,1779.67,1779.67,47532,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,132789,0.0,757380,230,45650.70457,230,45652.46253,
1386068,2721,xga800wh,5468,5511,t0000646,4,camest,CAM Estimate - CY,2,Monthly,45658,46203.0,0.0,0.0,58370,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,74088,0.0,757419,230,45650.70457,230,45650.70457,
1386069,2721,xga800wh,5468,5511,t0000646,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46203.0,1161.69,1161.69,58370,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,74089,0.0,998974,230,45650.70457,230,45650.70457,
1386070,2721,xga800wh,47212,5512,t0000647,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46203.0,31.84,31.84,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,279590,0.0,998973,230,45650.70457,230,45650.70457,
1386078,2990,xga4600f,13742,6541,t0000685,4,camest,CAM Estimate - CY,2,Monthly,45658,45838.0,388.88,388.88,12500,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,73001,0.0,757477,230,45650.70458,230,45652.49216,
1386099,3623,xga3471a,55816,12863,t0000796,4,camest,CAM Estimate - CY,2,Monthly,45658,46173.0,583.07,583.07,36072,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,332520,0.0,732383,230,45650.70461,230,45650.70461,
1386100,3623,xga3471a,55816,12863,t0000796,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46173.0,818.93,818.93,36072,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,332521,0.0,998957,230,45650.70461,230,45650.70461,
1386101,3623,xga3471a,55816,12863,t0000796,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46173.0,5323.5,5323.5,36072,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,332522,0.0,732385,230,45650.70461,230,45650.70461,
1386102,3623,xga3471a,55816,12863,t0000796,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46173.0,845.91,845.91,36072,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,332523,0.0,732386,230,45650.70461,230,45650.70461,
1386103,3632,xga2900j,70301,52048,t0001241,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47361.0,1574.86,1574.86,58362,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,421755,0.0,952020,230,45650.70461,230,45650.70461,
1386104,3632,xga2900j,70301,52048,t0001241,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47361.0,9100.0,9100.0,58362,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,421756,0.0,952021,230,45650.70461,230,45650.70461,
1386105,3632,xga2900j,70301,52048,t0001241,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47361.0,1810.21,1810.21,58362,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,421757,0.0,952022,230,45650.70461,230,45650.70461,
1386106,3632,xga2900j,70301,52048,t0001241,4,camest,CAM Estimate - CY,2,Monthly,45658,47361.0,3427.44,3427.44,58362,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,421758,0.0,952023,230,45650.70461,230,45650.70461,
1386107,3635,xga4450c,34311,28436,t0001012,4,camest,CAM Estimate - CY,2,Monthly,45658,46934.0,834.45,834.45,18700,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197619,0.0,757677,230,45650.70461,230,45650.70461,
1386108,3635,xga4450c,34311,28436,t0001012,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46934.0,448.55,448.55,18700,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197620,0.0,998965,230,45650.70461,230,45650.70461,
1386109,3635,xga4450c,34311,28436,t0001012,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46934.0,387.12,387.12,18700,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197621,0.0,757679,230,45650.70462,230,45650.70462,
1386110,3635,xga4450c,34311,28436,t0001012,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46934.0,1605.34,1605.34,18700,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197622,0.0,757680,230,45650.70462,230,45650.70462,
1386111,3668,xga3651c,21814,18157,t0000931,4,camest,CAM Estimate - CY,2,Monthly,45658,46752.0,1442.79,1442.79,20030,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,123603,0.0,757730,230,45650.70462,230,45650.70462,
1386112,3668,xga3651c,21814,18157,t0000931,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46752.0,484.41,484.41,20030,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,123604,0.0,998958,230,45650.70462,230,45650.70462,
1386113,3668,xga3651c,21814,18157,t0000931,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46752.0,4435.92,4435.92,20030,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,123605,0.0,757732,230,45650.70462,230,45650.70462,
1386114,3668,xga3651c,21814,18157,t0000931,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46752.0,1022.49,1022.49,20030,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,123606,0.0,757733,230,45650.70462,230,45650.70462,
1386115,3670,xga1585r,26964,22477,t0000966,4,camest,CAM Estimate - CY,2,Monthly,45658,48669.0,1462.37,1462.37,48000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,153206,0.0,757741,230,45650.70462,230,45650.70462,
1386116,3670,xga1585r,26964,22477,t0000966,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48669.0,8236.5,8236.5,48000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,153207,0.0,757742,230,45650.70462,230,45650.70462,
1386238,1645,xilmitch,4111,4154,t0000505,4,camest,CAM Estimate - CY,2,Monthly,45658,46203.0,0.0,0.0,30000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,171295,0.0,757036,230,45650.72628,230,45650.72628,
1386240,1657,xilmount,4120,4171,t0000509,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47831.0,22401.93,22401.93,64002,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15359,0.0,757072,230,45650.72628,230,45650.72628,
1385355,1383,xohmost,6768,6639,t0000688,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47269.0,5517.69,5517.69,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34130,0.0,756893,230,45650.55344,230,45650.55344,
1385356,1383,xohmost,6768,6639,t0000688,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47269.0,2009.49,2009.49,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34131,0.0,756894,230,45650.55344,230,45650.55344,
1385357,1383,xohmost,6768,6639,t0000688,4,camest,CAM Estimate - CY,2,Monthly,45658,47269.0,6883.66,6883.66,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34132,0.0,756895,230,45650.55344,230,45650.55344,
1385362,1383,xohmost,6768,6639,t0000688,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47269.0,2208.03,2208.03,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,107527,0.0,756900,230,45650.55344,230,45650.55344,
1385363,1383,xohmost,68586,41989,t0001147,4,camest,CAM Estimate - CY,2,Monthly,45658,46112.0,2843.79,2843.79,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,410533,0.0,922233,230,45650.55344,230,45650.55344,
1385364,1383,xohmost,68586,41989,t0001147,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46112.0,830.16,830.16,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,410534,0.0,922234,230,45650.55345,230,45650.55345,
1385365,1383,xohmost,68586,41989,t0001147,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46112.0,2279.48,2279.48,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,410535,0.0,922235,230,45650.55345,230,45650.55345,
1385384,2724,xohcolu1,6392,6326,t0000675,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,795.04,795.04,17850,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120136,0.0,757430,230,45650.58384,230,45650.58384,
1385385,2725,xohcolu2,10901,10200,t0000772,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46691.0,926.98,926.98,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55113,0.0,757431,230,45650.58384,230,45650.58384,
1385386,2725,xohcolu2,10901,10200,t0000772,4,camest,CAM Estimate - CY,2,Monthly,45658,46691.0,703.57,703.57,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55114,0.0,757432,230,45650.58384,230,45650.58384,
1385387,2725,xohcolu2,10901,10200,t0000772,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46691.0,245.59,245.59,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55115,0.0,757433,230,45650.58384,230,45650.58384,
1385388,2725,xohcolu2,10901,10200,t0000772,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46691.0,204.99,204.99,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55116,0.0,757434,230,45650.58384,230,45650.58384,
1385389,2725,xohcolu2,10902,10201,t0000773,4,camest,CAM Estimate - CY,2,Monthly,45658,45961.0,664.67,664.67,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55119,0.0,757435,230,45650.58385,230,45650.58385,
1385390,2725,xohcolu2,10902,10201,t0000773,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45961.0,193.65,193.65,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55120,0.0,757436,230,45650.58385,230,45650.58385,
1385391,2725,xohcolu2,10902,10201,t0000773,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45961.0,875.72,875.72,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55121,0.0,757437,230,45650.58385,230,45650.58385,
1385392,2725,xohcolu2,10902,10201,t0000773,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45961.0,232.01,232.01,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55122,0.0,757438,230,45650.58385,230,45650.58385,
1385393,2725,xohcolu2,21219,17620,t0000889,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46691.0,163.53,163.53,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120124,0.0,757439,230,45650.58385,230,45650.58385,
1385394,2725,xohcolu2,21219,17620,t0000889,4,camest,CAM Estimate - CY,2,Monthly,45658,46691.0,624.66,624.66,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120127,0.0,757440,230,45650.58385,230,45650.58385,
1385395,2725,xohcolu2,21219,17620,t0000889,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46691.0,823.0,823.0,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120128,0.0,757441,230,45650.58385,230,45650.58385,
1385396,2725,xohcolu2,21219,17620,t0000889,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46691.0,181.99,181.99,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120131,0.0,757442,230,45650.58385,230,45650.58385,
1385397,2726,xohcolu3,6647,6513,t0000676,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,163.88,163.88,5625,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,138125,0.0,757444,230,45650.58385,230,45650.58385,
1385398,2726,xohcolu3,60810,36923,t0001073,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930.0,176.97,176.97,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,364152,0.0,806388,230,45650.58385,230,45650.58385,
1385399,2726,xohcolu3,60810,36923,t0001073,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930.0,792.34,792.34,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,364153,0.0,806389,230,45650.58387,230,45650.58387,
1385400,2726,xohcolu3,60810,36923,t0001073,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,960.67,960.67,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,364154,0.0,806390,230,45650.58387,230,45650.58387,
1385401,2726,xohcolu3,60810,36923,t0001073,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45930.0,144.06,144.06,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,364155,0.0,806391,230,45650.58387,230,45650.58387,
1385402,2727,xohcolu4,6390,6322,t0000673,4,camest,CAM Estimate - CY,2,Monthly,45658,46996.0,615.85,615.85,28808,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,138104,0.0,757445,230,45650.58387,230,45650.58387,
1386261,1663,xil1600,4124,4183,t0000514,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45991.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16668,0.0,757111,230,45650.72631,230,45650.72631,
1386262,1663,xil1600,4124,4183,t0000514,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45991.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16669,0.0,757112,230,45650.72631,230,45650.72631,
1386263,1665,xil1111,4121,4175,t0000510,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46477.0,3567.37,3567.37,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15363,0.0,953252,230,45650.72632,230,45650.72632,
1386264,1665,xil1111,4121,4175,t0000510,4,camest,CAM Estimate - CY,2,Monthly,45658,46477.0,843.9,843.9,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15364,0.0,757122,230,45650.72632,230,45650.72632,
1386265,1665,xil1111,4121,4175,t0000510,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46477.0,23216.5,23216.5,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15365,0.0,757123,230,45650.72632,230,45650.72632,
1386266,1680,xil900b,4153,4271,t0000541,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46022.0,2213.76,2213.76,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15453,0.0,757162,230,45650.72632,230,45650.72632,
1386267,1680,xil900b,4153,4271,t0000541,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46022.0,362.69,362.69,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15457,0.0,757163,230,45650.72632,230,45650.72632,
1386268,1680,xil900b,4153,4271,t0000541,4,camest,CAM Estimate - CY,2,Monthly,45658,46022.0,2243.89,2243.89,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15458,0.0,757164,230,45650.72632,230,45650.72632,
1386269,1680,xil900b,4152,4270,t0000540,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46173.0,5070.84,5070.84,30307,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15459,0.0,757165,230,45650.72632,230,45650.72632,
1386270,1680,xil900b,4152,4270,t0000540,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46173.0,830.77,830.77,30307,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15460,0.0,757166,230,45650.72632,230,45650.72632,
1386271,1680,xil900b,4152,4270,t0000540,4,camest,CAM Estimate - CY,2,Monthly,45658,46173.0,5139.86,5139.86,30307,01/23 onward - Exterior project pushed back a year. CAM lowered.,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15461,0.0,757167,230,45650.72632,230,45650.72632,
1386272,1680,xil900b,4152,4270,t0000540,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46173.0,1164.72,1164.72,30307,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24203,0.0,757168,230,45650.72632,230,45650.72632,
1386273,1680,xil900b,4153,4271,t0000541,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46022.0,508.48,508.48,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24208,0.0,757169,230,45650.72632,230,45650.72632,
1386277,1734,xil2101,70221,51812,t0001197,4,camest,CAM Estimate - CY,2,Monthly,45658,47238.0,1778.09,1778.09,26994,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420780,0.0,945690,230,45650.72633,230,45650.72633,
1386278,1734,xil2101,70221,51812,t0001197,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47238.0,706.39,706.39,26994,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420781,0.0,945691,230,45650.72633,230,45650.72633,
1386300,1900,xil464no,15515,5913,t0000655,4,camest,CAM Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,26927,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84820,0.0,174669,230,45650.72635,230,45681.49409,
1386301,1900,xil464no,15515,5913,t0000655,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,26927,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84821,0.0,174670,230,45650.72637,230,45681.49425,
1386302,1900,xil464no,15515,5913,t0000655,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,26927,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84822,0.0,174671,230,45650.72637,230,45650.72637,
1386303,1900,xil464no,15515,5913,t0000655,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46477.0,0.0,0.0,26927,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84823,0.0,174672,230,45650.72637,230,45650.72637,
1386304,1901,xil77whe,15516,5994,t0000665,4,camest,CAM Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,78882,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84832,0.0,174685,230,45650.72637,230,45681.49634,
1386305,1901,xil77whe,15516,5994,t0000665,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,78882,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84833,0.0,174686,230,45650.72637,230,45681.49642,
1386306,1901,xil77whe,15516,5994,t0000665,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46477.0,0.0,0.0,78882,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84834,0.0,174687,230,45650.72637,230,45650.72637,
1386307,1901,xil77whe,15516,5994,t0000665,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46477.0,0.0,0.0,78882,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,84835,0.0,174688,230,45650.72637,230,45650.72637,
1386308,2985,xil1001a,34404,6528,t0000679,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47149.0,8093.17,8093.17,19963,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,198378,0.0,438858,230,45650.72637,230,45650.72637,
1386309,2985,xil1001a,34404,6528,t0000679,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47149.0,610.67,610.67,19963,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,198381,0.0,953250,230,45650.72638,230,45650.72638,
1386310,2985,xil1001a,34404,6528,t0000679,4,camest,CAM Estimate - CY,2,Monthly,45658,47149.0,0.0,0.0,19963,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,198424,0.0,438945,230,45650.72638,230,45681.50089,
1386311,2986,xil1000a,6655,6527,t0000678,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46265.0,6063.0,6063.0,43356,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27904,0.0,757457,230,45650.72638,230,45650.72638,
1386312,2986,xil1000a,6655,6527,t0000678,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45869.0,1232.92,1232.92,43356,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,422324,0.0,953266,230,45650.72638,230,45847.54575,
1386313,3301,xil121lo,23600,7962,t0000731,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46627.0,4001.33,4001.33,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133540,0.0,302109,230,45650.72638,230,45650.72638,
1386314,3301,xil121lo,23600,7962,t0000731,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46627.0,649.43,649.43,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133541,0.0,302110,230,45650.72638,230,45650.72638,
1386315,3301,xil121lo,23600,7962,t0000731,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46627.0,754.36,754.36,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133542,0.0,302111,230,45650.72638,230,45650.72638,
1386316,3367,xil1600b,10904,10203,t0000775,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48304.0,1676.28,1676.28,64216,,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19,55133,0.0,757555,230,45650.72638,230,45650.72638,
1386317,3367,xil1600b,10904,10203,t0000775,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48304.0,19620.58,19620.58,64216,,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19,55134,0.0,757556,230,45650.72638,230,45650.72638,
1386337,3545,xil231ja,45446,13276,t0000804,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46203.0,389.4,389.4,10267,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268456,0.0,757589,230,45650.7264,230,45650.7264,
1386338,3547,xil201ja,23602,19638,t0000950,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,554.88,554.88,5382,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133553,0.0,757608,230,45650.72641,230,45650.72641,
1386339,3547,xil201ja,23602,19638,t0000950,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930.0,217.2,217.2,5382,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133554,0.0,757609,230,45650.72641,230,45650.72641,
1386340,3547,xil201ja,23602,19638,t0000950,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930.0,909.2,909.2,5382,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133555,0.0,757610,230,45650.72641,230,45650.72641,
1386341,3547,xil201ja,23602,19638,t0000950,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45930.0,171.62,171.62,5382,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133556,0.0,757611,230,45650.72641,230,45650.72641,
1386342,3547,xil201ja,59583,43261,t0001155,4,camest,CAM Estimate - CY,2,Monthly,45658,47238.0,724.33,724.33,7020,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,356573,0.0,788087,230,45650.72641,230,45650.72641,
1386343,3547,xil201ja,59583,43261,t0001155,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47238.0,283.31,283.31,7020,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,356574,0.0,788088,230,45650.72641,230,45650.72641,
1386344,3547,xil201ja,59583,43261,t0001155,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47238.0,1185.91,1185.91,7020,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,356575,0.0,788089,230,45650.72641,230,45650.72641,
1386345,3547,xil201ja,59583,43261,t0001155,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47238.0,223.85,223.85,7020,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,356576,0.0,788090,230,45650.72641,230,45650.72641,
1386346,3547,xil201ja,70204,12764,t0000793,4,camest,CAM Estimate - CY,2,Monthly,45658,46691.0,174.02,174.02,1971,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420808,0.0,945755,230,45650.72641,230,45650.72641,
1386347,3547,xil201ja,70204,12764,t0000793,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46691.0,45.48,45.48,1971,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420809,0.0,945756,230,45650.72642,230,45650.72642,
1386348,3547,xil201ja,70204,12764,t0000793,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46691.0,75.67,75.67,1971,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420810,0.0,945757,230,45650.72642,230,45650.72642,
1386349,3548,xil141be,12313,11303,t0000787,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46326.0,169.59,169.59,2925,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,152908,0.0,757618,230,45650.72642,230,45650.72642,
