SCODE,hMy,hCode,sCode1,sName,HEADERPROPATTRIBUTES,DACQUISITIONDATE,LACQUISITIONSTRATEGY,TBUILDING,NYEARBUILT,NOFFICEPERCENT,TPARCELNUMBER,IPURCHASENOI,NPURCHASEOCCUPANCY,NPURCHASEPRICE,NOTHERACQCOSTS,NPURCHASEWALT,LBOXSHAPE,LCONSTRUCTIONTYPE,LCONSTRUCTIONTYPE2,LCONSTRUCTIONTYPE3,LCONSTRUCTIONTYPE4,LCONSTRUCTIONTYPE5,LSPRINKLERTYPE,LSPRINKLERTYPE2,LSPRINKLERTYPE3,LSPRINKLERTYPE4,LSPRINKLERTYPE5,HROOF,TROOFREPLACEMENTYEAR,LROOFTYPE,LROOFTYPE2,LROOFTYPE3,LROOFTYPE4,LROOFTYPE5,HACCESS,NLANDAREA,LLOADTYPE,LLOADTYPE2,LLOADTYPE3,LLOADTYPE4,LLOADTYPE5,NMAXCOLUMNSSPACELENGTH,NIMAXCOLUMNSSPACEWIDTH,NTRUCKMAXCOURTDEPT,NMINCLEARHEIGHT,IMAXCLEARHEIGHT,INUMBEROFDOCKHIGHDOORS,INUMBEROFDRIVEIN,HDISPOSITIONINFORMATION,DDISPOSITIONDATE,NDISPOSITIONPRICE,NDISPOSITIONNOI,HEADERTOBEDELETED,HEADERACQINFORMATION,COURTTRUCKTYPE,NPARKINGSPOTS,HEADERMEPANDUTILITIES,FIREALARMYESNO,COLDSTORAGEYESNO,EXTERIORLIGHTTYPE,GENERATORYESNO,GENERATORFUEL,FIREPUMPYESNO,FIREWATERTANKYESNO,GENERATORSIZE,SEWEGETYPE,EVCHARGEYESNO,UTILITYACCOUNTHOLDER,GASPROVIDER,ELECTRICPROVIDER,WATERSEWERPROVIDER,headerenviromental,SOLARYESNO,SOLARPOWER,RECYCLINGYESNO,WHATISRECYCLED,ENVISSUESTATUS,ENVNOTES,SPRINKLERCOVERAGEPRECENT
"xnj40pot",257,1884,1000242,"","","2021-12-17 00:00:00","Rent Optimization","",1992,100,"42-03601-0000-00036",945407,100,22248000,332452.66,1,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","","2013, 2014","EPDM","","","","","",6.9,"Rear Load","","","","",0,0,95,18,20,2,3,"",,0,0,,,"",,,"","No","","No","","No","No",,"Sewer","No","Tenant","PSEG","Orange and Rockland","Borough of Oakland",,"No",,"No",,"No Issue",,
"xnj95bau",258,1885,1000246,"","","2021-12-17 00:00:00","Rent Optimization","",1969,91,"42-03201-0000-00007",104936,100,2265000,34436.46,2.6,"Rectangle","Masonry","Metal","Other","","","Wet","","","","","",2006,"Other","","","","","",2,"Rear Load","","","","",0,0,0,7,0,0,0,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Tenant","PSEG","Orange and Rockland","Borough of Oakland","","No",,"No","","No Issue","",0
"xga4507m",259,1886,1000195,"","","2021-12-13 00:00:00","Renewal / Re-tenant","",1968,9.4,"14F-0056-LL-054-6",447700,100,8140000,50190.91,2.8,"Rectangle","Masonry","","","","","Wet","","","","","",2012,"TPO","","","","","",6.3,"Other","","","","",32,40,85,18,22,21,0,"",,0,0,"","","",150,"","No","Yes","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
"xnj740co",260,1887,1000244,"","","2021-12-14 00:00:00","Renewal / Re-tenant","",1978,2.2,"Block 1900 Lot 1.01",746441,100,14928816,88030.75,5,"Rectangle","Metal","","","","","Wet","","","","","","2013, 2021","TPO","","","","","",14.33,"Front Load","Rear Load","","","",42.6,39.6,100,22.8,24.8,22,3,"",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"xtx4201n",261,1888,1000271,"","","2021-12-15 00:00:00","Rent Optimization","",2006,17.8,"Block 9 Lot 1R1",912000,100,24000000,33829,5,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2006,"BUR","","","","","",17.12,"Rear Load","","","","",50,50,150,28,28,2,3,"",,0,0,"","","Concrete",325,"","Yes","No","LED","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of FortWorth","","No",,"No","","No Issue","",100
"xil2500w",262,1891,1000215,"","","2021-12-16 00:00:00","Rent Optimization","",1962,10.8,"16-12-412-072-0000,  16-12-412-076-0000",67650,100,1650000,39875.26,2,"Square","Masonry","Metal","","","","None","","","","","",2010,"BUR","Other","","","","",0.43,"Cross Dock","","","","",0,0,47,15,17,0,2,"",,0,0,"","","Aspalt",14,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","City of Chicago","","No",,"No","","No Issue","Phase 1 came back clean",0
"xga4680n",263,1892,1000198,"","","2021-12-16 00:00:00","Renewal / Re-tenant","",1980,77,"18-224-05-004",283706,100,5399541,17520.5,8.5,"Rectangle","Masonry","","","","","Wet","","","","","",2000,"EPDM","","","","","",4,"Rear Load","","","","",25,25,90,20,22,5,1,"",,0,0,"","","Aspalt",150,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
"xga5121b",264,1893,1000200,"","","2021-12-16 00:00:00","Renewal / Re-tenant","",1990,17.8,"R6256-137",147393,100,2743500,60986.68,8.1,"Other","Masonry","","","","","None","","","","","",2018,"Metal","","","","","",2,"Front Load","","","","",26,37,85,18,23,5,0,"",,0,0,"","","Concrete",26,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",0
"xga2100b",265,1894,1000193,"","","2021-12-16 00:00:00","Renewal / Re-tenant","",1991,34.5,"R7117-079",657951,100,12652903,18488.5,7,"Other","Masonry","","","","","Wet","","","","","",2007,"EPDM","","","","","",9.61,"Rear Load","","","","",40,36,120,24,30,3,2,"",,0,0,"","","Concrete",261,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
"xtx3662m",266,1895,1000270,"","","2021-12-17 00:00:00","Rent Optimization","",1980,6.6,"Block 1 Lot 15",158052,100,3854934,18262.72,2.7,"Rectangle","Metal","","","","","None","","","","","",2007,"Metal","","","","","",2.05,"Front Load","","","","",24.25,24.25,56,19.8,21.8,6,1,"",,0,0,"","","Concrete",0,"","No","No","LED","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of Garland","","No",,"No","","No Issue","",0
"xtx12150",267,1896,1000265,"","","2021-12-17 00:00:00","Rent Optimization","",1984,11.3,"Block D/8048 LT 1A",184923,100,4020066,19045.03,2.7,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2022,"TPO","Metal","","","","",2.33,"Rear Load","","","","",36.91,36.91,60,18,18,6,5,"",,0,0,"","","Concrete",0,"","Yes","No","LED","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of Garland","","No",,"No","","No Issue","",100
"xga800in",268,1897,1000201,"","","2021-12-20 00:00:00","Lease-up",800,1988,2.5,"16-1017-019-0",0,0,4654500,48190.51,0,"Rectangle","Masonry","","","","","Wet","","","","","","1988;2006","Metal","TPO","","","","",1.73,"Side Load","","","","",28,63,65,22,25,4,3,"",,0,0,"","","",0,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xga800in",269,1897,"!00001","","","2021-12-20 00:00:00","Lease-up",850,1960,3.3,"16-1017-019-0",141896,100,2595500,0,4.3,"Rectangle","Masonry","","","","","Wet","","","","","",1994,"Metal","","","","","",1.73,"Side Load","","","","",27,50,65,16,18,1,3,"",,0,0,"","","",0,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xnj14rol",270,1898,1000230,"","","2021-12-21 00:00:00","Renewal / Re-tenant","",1983,15,"Block 1303, Lot 2",147000,100,2100000,36837.05,6,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2019,"TPO","","","","","",1.53,"Front Load","","","","",42,42,90,14.6,17,2,1,"",,0,0,"","","",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","PSEG","PSEG","Mt. Laurel Township","","No",,"No","","No Issue","",0
"xil770ar",271,1899,1000220,"","","2021-12-22 00:00:00","Lease-up","",1978,18.8,"08-34-301-028-0000",102503,34,4881075,73356.66,0.7,"Rectangle","Masonry","","","","","Wet","","","","","",1985,"Metal","","","","","",2.71,"Front Load","","","","",0,0,29,21.75,25.33,4,2,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xil464no",272,1900,1000217,"","","2021-12-21 00:00:00","Renewal / Re-tenant","",1980,12.3,"03-03-202-009-0000; 03-03-202-010-0000 ; 03-03-202-008",226584,100,2150000,22572.45,3,"Rectangle","Metal","","","","","Wet","","","","","",2021,"TPO","","","","","",0.49,"Cross Dock","","","","",24.2,24.2,65,23.6,25.8,2,1,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xil77whe",273,1901,1000221,"","","2021-12-21 00:00:00","Renewal / Re-tenant","",1966,27.1,"03-03-202-008-0000,  03-10-201-059-0000",603444,100,6375000,39179.34,3,"L Shape","Metal","","","","","Wet","","","","","",2021,"TPO","","","","","",4.6,"Front Load","Rear Load","Cross Dock","","",35.35,35.3,64.9,22,24,2,5,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xky4175a",274,1902,1000222,"","","2021-12-15 00:00:00","Renewal / Re-tenant","",2017,2.6,"060.77-00-055.09",928200,100,17850000,148414.25,5.5,"Rectangle","Masonry","","","","","Wet","","","","","",2017,"TPO","","","","","",10.81,"Rear Load","","","","",0,0,170,34,40,17,4,"",,0,0,"","","Concrete",135,"","Yes","No","LED","No","","Yes","No",,"Sewer","No","Tenant","Columbia Gas of Ohio","AEP Electric","","","No",,"No","","No Issue","Phase 1 came back clean",0
"xnj1601s",275,1904,1000233,"","","2021-12-22 00:00:00","Renewal / Re-tenant",1601,1966,17.8,"Block 1102, Lot 11",280632,100,1074513,7827.24,0,"Rectangle","Masonry","","","","","None","","","","","",2022,"TPO","","","","","",2.76,"Rear Load","","","","N/A",0,0,0,17.1,19,2,5,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xnj1601s",276,1904,1000234,"","","2021-12-22 00:00:00","Renewal / Re-tenant",1641,1966,19.1,"Block 1102, Lot 11",59098,100,5102407,37168.24,4,"Rectangle","Masonry","","","","","None","","","","","",2015,"BUR","","","","","",0.58,"Front Load","","","","",0,0,0,15.1,17.11,1,1,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xtx8154b",277,2720,1000273,"","","2021-12-28 00:00:00","Renewal / Re-tenant","",1988,7.82,"",323700,100,3900000,45917.01,3,"Other","Metal","","","","","None","","","","","",1988,"Metal","","","","","",9.13,"Front Load","Rear Load","","","",0,0,0,17.5,19.72,8,6,"",,0,0,"","","Equal Mix",28,"","Yes","No","Mixed","No","","No","No",,"Sewer","No","Faropoint","Not Provided","City Public Service","San Antonio Water System","","No",,"No","","No Issue","",0
"xga800wh",278,2721,1000202,"","","2021-12-28 00:00:00","Rent Optimization","",1972,7.3,"14F-0084-LL-024-5",157421,100,4497750,101904.85,4.6,"Square","Masonry","","","","","Dry","Wet","","","","",2003,"TPO","","","","","",4.36,"Front Load","","","","",40,40,88,18,21,7,2,"",,0,0,"","","Concrete",34,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
"xfl3900w",279,2722,1000188,"","","2021-12-28 00:00:00","Rent Optimization","",1963,0.5,"A-04-30-18-ZZZ-000005-51970.0",371800,100,7150000,126013.62,2.7,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",1993,"Other","","","","","",5.95,"Other","","","","",0,0,150,20,20,11,2,"","2024-07-12 00:00:00",18000000,738640.25,"","","Mainly Asphalt with some Concrete",49,"","Yes","No","","No","","Yes","No",,"Sewer","No","Tenant","","TECO","FPL","","No",,"No","","No Issue","",100
"xfl11660",280,2723,1000187,"","","2021-12-30 00:00:00","Renewal / Re-tenant","",1984,15,"165425-3010",457875,100,8325000,62069.88,0.5,"Rectangle","Tilt-up/Concrete","","","","","Other","","","","","",2021,"EPDM","","","","","",6.17,"Rear Load","","","","",0,0,0,22,26,7,1,"",,0,0,"","","Aspalt",125,"","Yes","No","","No","","No","No",,"Sewer","No","Tenant","","JEA","JEA","","No",,"No","","No Issue","",0
"xohcolu1",281,2724,1000249,"","","2021-12-17 00:00:00","Renewal / Re-tenant","",1994,26,"010-105124-00",354685,100,4300000,47755.54,3.7,"Rectangle","Masonry","Metal","","","","Wet","","","","","",1999,"Metal","","","","","",3.2,"Rear Load","Cross Dock","","","",0,0,0,20.5,25.6,9,2,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xohcolu2",282,2725,1000250,"","","2021-12-17 00:00:00","Renewal / Re-tenant","",1988,14.5,"010-183721-00",78775,100,1150000,12771.83,4.1,"Square","Masonry","Metal","","","","Wet","","","","","",2005,"Metal","Other","","","","",1.24,"Rear Load","","","","",100,50,0,14.5,16.6,4,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xohcolu3",283,2726,1000251,"","","2021-12-17 00:00:00","Renewal / Re-tenant","",1986,17.1,"010-183722-00",46239,100,900000,9995.35,1.3,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2005,"Other","","","","","",1.3,"Rear Load","","","","",0,0,0,15,15.5,2,2,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xohcolu4",284,2727,1000252,"","","2021-12-17 00:00:00","Renewal / Re-tenant","",1991,29.2,"010-183723-00",130225,100,1900000,21101.28,6.7,"Rectangle","Masonry","","","","","None","","","","","",1990,"Metal","","","","","",1.3,"Rear Load","","","","",25,50,0,14.5,16.83,5,4,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xtndelp2",285,2952,1000262,"","","2021-04-12 00:00:00","Renewal / Re-tenant","",1977,2.7,"073101 00819",348993,100,3697451.6,68810.39,2,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","","2005;2023","TPO","","","","","",6.03,"Front Load","","","","",37,33,90,20,22,18,1,"",,0,0,"","","Mainly Asphalt with some Concrete",35,"","Yes","No","Non-LED","No","","Yes","No",,"Sewer","No","Tenant","MLGW","MLGW","MLGW","","No",,"No","","No Issue","",0
"xpa18rai",286,2958,1000254,"","","2022-01-14 00:00:00","Renewal / Re-tenant","",1951,2.7,"37-00-02707-127; 37-00-02707-118",664111,100,14200000,235101.21,1,"Rectangle","Metal","","","","","None","","","","","",1970,"Metal","","","","","",8.3,"Front Load","Rear Load","","","",0,0,0,26.41,27.83,5,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xil1001a",287,2985,1000211,"","","2022-01-25 00:00:00","Renewal / Re-tenant","",1985,22.7,"08-34-302-027-0000",156310,100,1700000,39258.25,1,"Rectangle","Masonry","","","","","Wet","","","","","",2004,"TPO","","","","","",1.15,"Front Load","Cross Dock","","","",0,0,70,11.92,19.66,0,3,"",,0,0,"","","Concrete",24,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","Elk Grove Village","","No",,"No","","No Issue","Clean Phase 1",0
"xil1000a",288,2986,1000210,"","","2022-01-17 00:00:00","Renewal / Re-tenant","",1989,10,"01-33-301-034",244961,100,3100000,45138.1,5,"L Shape","Masonry","","","","","Wet","","","","","",2000,"Metal","","","","","",1.8,"Rear Load","","","","",0,0,98,19,23,3,4,"",,0,0,"","","Concrete",32,"","Yes","No","Mixed","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","City of West Chicago","","No",,"No","","No Issue","Clean Phase 1",0
"xnj2075h",289,2987,1000238,"","","2022-01-18 00:00:00","Rent Optimization","",1982,10.3,"Block 1602, Lot 36",154200,100,3040000,39558.92,0.6,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2018,"TPO","","","","","",3.13,"Cross Dock","","","","",38,38,108,24.2,26.6,5,3,"",,0,0,"","","",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","South Jersey Gas","Atlantic City Electric","Township of Logan","","No",,"No","","Work In Progress","An undetermined fire occurred at the building February 2022. Tenant’s oil barrels burned, releasing",0
"xtx2125v",290,2988,1000267,"","","2022-01-18 00:00:00","Renewal / Re-tenant","",1972,20.6,32597500020090000,264000,100,3700000,31265.38,3,"Rectangle","Tilt-up/Concrete","Metal","","","","None","","","","","",2021,"TPO","","","","","",1.84,"Cross Dock","","","","",25,25,80,18.66,23,0,7,"",,0,0,"","","Equal Mix",45,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Atmos","TXU","City of Irving","","Yes",,"No","","No Issue","",0
"xnj200ri",291,2989,1000237,"","","2022-01-19 00:00:00","Rent Optimization","",1962,9.5,"Block 16, Lot 9.12 quals: C001 and C002",253428,100,7350000,38786.21,1.4,"L Shape","Metal","","","","","None","","","","","","2003, 2021","TPO","","","","","",10.03,"Front Load","Cross Dock","","","",0,0,0,15.11,18.9,9,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","Resolved","Unrestricted Use Response Action Outcome issued for the property and remaining post-closing escrow o",0
"xga4600f",292,2990,1000196,"","","2022-01-20 00:00:00","Rent Optimization",4600,1970,8,"14F-0056-LL-055-3",132399,100,3110152.5,126159.4,2.6,"Rectangle","Masonry","","","","","Wet","","","","","",2017,"TPO","","","","","",2.3,"Front Load","Rear Load","","","",40,40,82,18,20,7,3,"",,0,0,"","","Aspalt",39,"","No","No","LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",1
"xga4600f",293,2990,"!00001","","","2022-01-20 00:00:00","Rent Optimization",4630,1970,13,"14F-0056-LL-055-3",151734,100,2934847.5,119048.4,2.7,"Rectangle","Masonry","","","","","None","","","","","",2017,"TPO","","","","","",2.3,"Front Load","Rear Load","","","",40,40,80,18,20,4,4,"",,0,0,"","","Aspalt",39,"","No","No","LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",0
"xtx2616a",294,2992,1000268,"","","2022-02-01 00:00:00","Rent Optimization","",1963,7,00000600406000000,104448,100,2688390,28883.75,0,"Rectangle","Masonry","","","","","None","","","","","",2016,"BUR","","","","","",1.08,"Front Load","","","","",0,0,59.75,16.75,18.25,6,0,"",,0,0,"","","Concrete",26,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"xfl4646g",295,2993,1000190,"","","2022-02-01 00:00:00","Renewal / Re-tenant","",1966,16,"A-04-30-18-ZZZ-000005-51980.0",632877,100,6900000,130747.98,2.5,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",2014,"BUR","","","","","",3.3,"Rear Load","","","","",0,0,130,22,22,2,6,"",,0,0,"","","Mainly Asphalt with some Concrete",37,"","Yes","No","","No","","No","No",,"Sewer","No","Tenant","","TECO","FPL","","No",,"No","","Resolved","Phase I reported that additional sampling was needed to analyze the PAHs that were identified. Phase",100
"xnj9100p",296,2994,1000245,"","","2022-02-03 00:00:00","Renewal / Re-tenant","",1973,23.7,"Block 2502, Lot 4",264854,100,3700000,100972.86,2.5,"Rectangle","Metal","","","","","Wet","","","","","",1985,"Metal","","","","","",3.63,"Rear Load","","","","",0,0,160,21,26,4,0,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","Resolved","The Subject Property has been the subject of four (4) previous ISRA filings in 1993, 1996, 1997 and",0
"xtx111pl",297,3201,1000264,"","","2022-01-20 00:00:00","Renewal / Re-tenant","",1973,8.9,"00-00078-703-100-0000",702389,100,12709795,71245.69,17,"Rectangle","Tilt-up/Concrete","","","","","Other","","","","","",2006,"TPO","","","","","",11.06,"Front Load","","","","",32.5,32.5,100,18,18,10,1,"",,0,0,"","","Mainly Asphalt with some Concrete",110,"","Yes","No","LED","No","","No","No",,"Sewer","No","Tenant","Atmos","","City of Dallas","","No",,"No","","No Issue","",0
"xtx467wa",298,3202,"!00001","","","2022-02-17 00:00:00","Renewal / Re-tenant","",1972,7,"12179-000-0240",0,0,2985000,49330.56,0.3,"Rectangle","Masonry","","","","","None","","","","","","2011, 2017","BUR","TPO","","","","",2.38,"Front Load","","","","",19.42,32.83,200,28,28,4,1,"",,0,0,"","","",0,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Not Provided","City Public Service","San Antonio Water System","","No",,"No","","No Issue","",0
"xtx310an",299,3203,1000269,"","","2022-01-20 00:00:00","Renewal / Re-tenant","",1983,0,"10127-000-0091",472511,100,8075500,24143.06,17,"Square","Metal","Tilt-up/Concrete","","","","Wet","","","","","",2016,"TPO","","","","","",5.56,"Front Load","","","","",25,25,100,22,26,0,8,"",,0,0,"","","Mainly Asphalt with some Concrete",17,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Atmos","","City of San Antonio","","No",,"No","","No Issue","",100
"xtx1919a",300,3204,1000266,"","","2022-01-20 00:00:00","Renewal / Re-tenant","",1960,5.3,"R553000-00045-00030-000",320996,100,5264705,26119.76,17,"Other","Masonry","Metal","","","","Other","","","","","",2011,"Metal","TPO","","","","",3.39,"Front Load","","","","",20,20,125,18,18,8,0,"",,0,0,"","","Mainly Asphalt with some Concrete",19,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","City of Lubbock","","No",,"No","","No Issue","",0
"xnj400wa",301,3272,1000241,"","","2022-02-17 00:00:00","Rent Optimization","",1956,8,"Block 104, Lot 1 Block 104, Lot 2 Block 104, Lot 5 Block 104, Lot 16",125287,100,2700000,68400.4,2,"L Shape","Masonry","","","","","None","","","","","",2007,"BUR","","","","","",1.37,"Rear Load","","","","",36,50,64.6,14.8,16,4,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","Resolved","Limited Restricted Use RAO and corresponding Remedial Action Permit (RAP220001, supersedes RAP180001",0
"xga3350h",302,3273,1000194,"","","2022-02-22 00:00:00","Renewal / Re-tenant","",1964,3.2,"14-0063-LL-071-7",374165,100,6925000,74894.71,2.6,"Rectangle","Masonry","","","","","Wet","","","","","","2010;2023","TPO","","","","","",4,"Cross Dock","","","","",30,30,85,17,19,8,1,"",,0,0,"","","Mainly Asphalt with some Concrete",33,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",100
"xtx4679w",303,3274,1000272,"","","2022-04-15 00:00:00","Renewal / Re-tenant","",1972,7,"12179-000-0240",0,0,3050000,0,0.3,"Rectangle","Masonry","","","","","None","N/A","N/A","N/A","N/A","","2011, 2017","BUR","TPO","N/A","N/A","N/A","",2.38,"Front Load","N/A","N/A","N/A","N/A",0,0,0,28,28,4,1,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xfl7720p",304,3278,1000191,"","","2022-02-28 00:00:00","Renewal / Re-tenant","",1981,9.4,"152564-0210",503396,100,9600000,67786.93,4.5,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2011,"TPO","","","","","",4.93,"Rear Load","","","","",0,0,140,22,23,11,1,"",,0,0,"","","Aspalt",45,"","Yes","No","","No","","No","No",,"Septic","No","Faropoint","","JEA","JEA","","No",,"No","","No Issue","",0
"xil121lo",305,3301,1000212,"","","2022-02-28 00:00:00","Renewal / Re-tenant","",1979,25,"03-30-403-026",155000,100,1900000,130464.5,2,"Rectangle","Masonry","","","","","Wet","","","","","",2021,"TPO","","","","","",1.09,"Front Load","Rear Load","","","",0,0,75,17.33,18,2,1,"",,0,0,"","","Concrete",27,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","Village of Addison","","No",,"No","","No Issue","No further action required",0
"xnj121mo",306,3302,1000226,"","","2022-03-15 00:00:00","Renewal / Re-tenant","",1970,7,"37-00062-0000-00008",775418,100,17700000,719265.49,3,"Rectangle","Masonry","","","","","Wet","","","","","",2017,"Other","","","","","",4.9,"Rear Load","","","","",40,27,96,14,15,6,2,"",,0,0,"","","",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","PSEG","PSEG","Moonachie Borough","","No",,"No","","Work In Progress","Site Investigation Report being prepared.",0
"xpa4200m",307,3304,1000257,"","","2022-03-02 00:00:00","Renewal / Re-tenant","",1981,7.4,"884186400; 885936320",211678,100,2900000,196861.38,3.5,"Rectangle","Masonry","","","","","Wet","","","","","","Unknown","BUR","","","","","",5.9,"Front Load","","","","",50,50,75,25,27,4,1,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xpa500ma",308,3306,1000258,"","","2022-03-08 00:00:00","Renewal / Re-tenant","",1961,14.9,540011728008,801450,100,8400000,434342.05,4,"Rectangle","Masonry","","","","","Wet","","","","","",1996,"Other","","","","","",12.85,"Rear Load","","","","",18,48,90,16.83,19.33,30,19,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xtx10704",309,3307,1000263,"","","2022-03-07 00:00:00","Renewal / Re-tenant","",1973,4.4,00000601952520000,108000,100,3050000,26823,0.7,"Square","Masonry","","","","","None","","","","","",2020,"Other","","","","","",1.35,"Front Load","","","","",20,20,50,24,24,14,14,"",,0,0,"","","Concrete",26,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of Dallas","","No",,"No","","No Issue","",0
"xfl420sw",310,3308,1000189,"","","2022-03-10 00:00:00","Lease-up","",1997,13.3,"068052-2065",83271,36,3200000,89977.57,3,"Rectangle","Tilt-up/Concrete","","","","","None","","","","","",1997,"BUR","","","","","",1.08,"Front Load","","","","",0,0,75,20,20,10,2,"",,0,0,"","","Mainly Asphalt with some Concrete",18,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","TECO","FPL","","No",,"No","","No Issue","",0
"xnj121hi",311,3351,1000225,"","","2022-03-22 00:00:00","Lease-up","",1952,0,"Block 5, Lot 7.02, C0002",0,100,5000000,47366.67,0,"Rectangle","Masonry","Metal","","","","Wet","","","","","","Unknown","EPDM","","","","","",4.54,"Front Load","Side Load","","","",0,0,0,24.16,26.25,9,2,"","2023-03-31 00:00:00",8625465,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"xga401wi",312,3356,1000296,"","","2022-03-30 00:00:00","Rent Optimization","",1991,13.71,"14-0085-0006-112-6",365625,100,7000000,42675.01,0,"Rectangle","Masonry","Metal","","","","Wet","","","","","","1991;2022","Metal","TPO","","","","",3.5,"Cross Dock","","","","",30,41,98,13,15,0,13,"",,0,0,"","","Mainly Asphalt with some Concrete",110,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
