Property Code,Property Address,Building ID,Fund,Market,Status,Is Land?,Acq. Date,Acq. Strategy,Year Built,Parcel,% Office,Building Shape,Construction Type 1,Construction Type 2,Construction Type 3,Roof replacement,Roof Type 1,Roof Type 2,Roof Type 3,Roof Type 4,Land (Acres),Loading Type 1,Loading Type 2,Loading Type 3,Loading Type 4,Loading Type 5,Max Truck Court Depth,Min. Clear Height,Max. Clear Height,# Dock Doors,# of Drive Ins,Truck Court Type,# Parking Spots,Fire Alarm,Sprinkler Type 1,Sprinkler Type 2,Sprinkler Coverage %,Cold Storage,Ext. Light Type,Generator,Generator Fuel Type,Generator Size,EV Charge,Fire Pump,Fire Water Tank,Sewege Type,Utility Acc. Holder,Gas Provider,Electric Provider,Water Provider,Solar,Solar Power,Recycling,What is recycled?,Enviromental Issues?,Enviromental Notes
"xtnawg1 "," 4641 Burbank Road ","","FRG X                                                                           ","Memphis","Sold                                                                            ",,"2021-11-29 00:00:00","Rent Optimization",1967,"",0.9,"Rectangle","Tilt-up/Concrete","","",2006,"TPO","","","",15.25,"Front Load","","","","",0,20,26,59,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"xtnawg2 ","4690 Hungerford Road ","","FRG X                                                                           ","Memphis","Sold                                                                            ",,"2021-11-29 00:00:00","Rent Optimization",1977,"",7,"Rectangle","Tilt-up/Concrete","","",2006,"TPO","","","",7.7,"Front Load","","","","",0,26,26,36,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"xil529t ","529 Thomas Drive","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-02 00:00:00","Renewal / Re-tenant",1971,"03-11-401-002, 03-11-401-036",17,"L Shape","Masonry","Metal","","1991, 2007, 2013","EPDM","TPO","","",2.54,"Front Load","Cross Dock","","","",90,21.75,25.33,11,0,"Aspalt",56,"Yes","Wet","",0,"No","","Yes","Natural Gas",60,"No","Yes","No","Sewer","Tenant","Nicor","Comed","Village of Bensenville","No",,"No","","No Issue","Phase 1 came back clean"
"xil700h ","700 High Grove Boulevard","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-08 00:00:00","Lease-up",1987,"02-26-107-003",29,"Square","Masonry","Metal","",2002,"EPDM","TPO","","",3.09,"Rear Load","","","","",120,25,27,0,3,"",81,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Village of Glendale Heights","No",,"No","","No Issue","Phase 1 came back clean"
"xnj17pol","17-01 Pollitt Drive","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1960,"17-04802-0000-00004",34,"Rectangle","Masonry","","",2005,"TPO","Other","","",7,"Rear Load","","","","",0,16.06,18.08,5,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Work In Progress","Remediation in progress waiver(kyodo). Proposal out to tenant (Semperit)"
"xnj19nev","19-05 Nevins Road","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1953,"17-04901-0000-00002",5.3,"Square","Masonry","","","TPO = 2019, Asphalt Shingles = 2010, 47,000 SF","TPO","Other","","",8.4,"Rear Load","","","","",0,14,21.14,8,10,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xnj125al","125 Algonquin Parkway","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1972,"12-06903-0000-00007",5.8,"Rectangle","Masonry","Metal","","2009, 2002","Metal","TPO","","",5.5,"Other","","","","",0,22.3,29.6,5,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Resolved","RAO submitted to NJDEP"
"xnj145al","145 Algonquin Parkway","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1972,"12-06903-0000-00004",27,"Rectangle","Masonry","","",2002,"BUR","","","",1.9,"Rear Load","Other","","","",0,17.04,20,2,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Resolved","RAO submitted to NJDEP"
"xnj156al","156 Algonquin Parkway","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1972,"12-06902-0000-00005",14,"Rectangle","Masonry","","",2008,"TPO","","","",1.5,"Rear Load","Other","","","",0,15.04,17.08,2,4,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xnj30les","30 Leslie Court","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1972,"12-06902-0000-00013",27.5,"Rectangle","Masonry","","","2002 ,24,485 SF","BUR","","","",2.1,"Side Load","Other","","","",100,17,19.08,1,2,"",0,"","Wet","",0,"No","LED","No","",,"No","No","No","Sewer","Tenant","PSEG","PSEG","Hanover Township","No",,"No","","Resolved","RAO submitted to NJDEP."
"xnj128ba","128 Bauer Drive","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1979,"42-03603-0000-00001",14.3,"Rectangle","Tilt-up/Concrete","","","2007, 2004","TPO","Other","","",3.92,"Rear Load","","","","",75,22,22,4,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","PSEG","O&R","Borough of Oakland","No",,"No","","Work In Progress","Amerex case closed out as tenant was not subject to ISRA. ND Industries case in need of more soil/gr"
"xnj5thor","5 Thornton Road","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1973,"42-03203-0000-00001",8,"Rectangle","Tilt-up/Concrete","","","2004, 2014","TPO","","","",8.7,"Rear Load","","","","",0,20,20,12,0,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"xnj40pot","40 Potash Road","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1992,"42-03601-0000-00036",100,"Rectangle","Tilt-up/Concrete","","","2013, 2014","EPDM","","","",6.9,"Rear Load","","","","",95,18,20,2,3,"",,"","Wet","",,"No","","No","",,"No","No","No","Sewer","Tenant","PSEG","Orange and Rockland","Borough of Oakland","No",,"No",,"No Issue",
"xnj95bau","95 Bauer Drive","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1969,"42-03201-0000-00007",91,"Rectangle","Masonry","Metal","Other",2006,"Other","","","",2,"Rear Load","","","","",0,7,0,0,0,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","PSEG","Orange and Rockland","Borough of Oakland","No",,"No","","No Issue",""
"xga4507m","4507 Mills Place Southwest","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-13 00:00:00","Renewal / Re-tenant",1968,"14F-0056-LL-054-6",9.4,"Rectangle","Masonry","","",2012,"TPO","","","",6.3,"Other","","","","",85,18,22,21,0,"",150,"No","Wet","",100,"Yes","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xnj740co","740 Coopertown Road ","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-12-14 00:00:00","Renewal / Re-tenant",1978,"Block 1900 Lot 1.01",2.2,"Rectangle","Metal","","","2013, 2021","TPO","","","",14.33,"Front Load","Rear Load","","","",100,22.8,24.8,22,3,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"xtx4201n","4201 North Beach Street ","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2021-12-15 00:00:00","Rent Optimization",2006,"Block 9 Lot 1R1",17.8,"Rectangle","Tilt-up/Concrete","","",2006,"BUR","","","",17.12,"Rear Load","","","","",150,28,28,2,3,"Concrete",325,"Yes","Wet","",100,"No","LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of FortWorth","No",,"No","","No Issue",""
"xil2500w","2500 West Lake Street","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-16 00:00:00","Rent Optimization",1962,"16-12-412-072-0000,  16-12-412-076-0000",10.8,"Square","Masonry","Metal","",2010,"BUR","Other","","",0.43,"Cross Dock","","","","",47,15,17,0,2,"Aspalt",14,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","City of Chicago","No",,"No","","No Issue","Phase 1 came back clean"
"xga4680n","4680 North Royal Atlanta Drive","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-16 00:00:00","Renewal / Re-tenant",1980,"18-224-05-004",77,"Rectangle","Masonry","","",2000,"EPDM","","","",4,"Rear Load","","","","",90,20,22,5,1,"Aspalt",150,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xga5121b","5121 Buford Highway","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-16 00:00:00","Renewal / Re-tenant",1990,"R6256-137",17.8,"Other","Masonry","","",2018,"Metal","","","",2,"Front Load","","","","",85,18,23,5,0,"Concrete",26,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xga2100b","2100 Boggs Road Northwest","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-16 00:00:00","Renewal / Re-tenant",1991,"R7117-079",34.5,"Other","Masonry","","",2007,"EPDM","","","",9.61,"Rear Load","","","","",120,24,30,3,2,"Concrete",261,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xtx3662m","3662-3670 Miller Park Drive","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1980,"Block 1 Lot 15",6.6,"Rectangle","Metal","","",2007,"Metal","","","",2.05,"Front Load","","","","",56,19.8,21.8,6,1,"Concrete",0,"No","None","",0,"No","LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Garland","No",,"No","","No Issue",""
"xtx12150","12150 Shiloh Road ","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2021-12-17 00:00:00","Rent Optimization",1984,"Block D/8048 LT 1A",11.3,"Rectangle","Tilt-up/Concrete","","",2022,"TPO","Metal","","",2.33,"Rear Load","","","","",60,18,18,6,5,"Concrete",0,"Yes","Wet","",100,"No","LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Garland","No",,"No","","No Issue",""
"xga800in","800-850 Industrial Park Drive",800,"FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-20 00:00:00","Lease-up",1988,"16-1017-019-0",2.5,"Rectangle","Masonry","","","1988;2006","Metal","TPO","","",1.73,"Side Load","","","","",65,22,25,4,3,"",0,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xga800in","800-850 Industrial Park Drive",850,"FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-20 00:00:00","Lease-up",1960,"16-1017-019-0",3.3,"Rectangle","Masonry","","",1994,"Metal","","","",1.73,"Side Load","","","","",65,16,18,1,3,"",0,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xnj14rol","14 Roland Avenue","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-12-21 00:00:00","Renewal / Re-tenant",1983,"Block 1303, Lot 2",15,"Rectangle","Masonry","Metal","",2019,"TPO","","","",1.53,"Front Load","","","","",90,14.6,17,2,1,"",0,"","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","PSEG","PSEG","Mt. Laurel Township","No",,"No","","No Issue",""
"xil770ar","770 Arthur Avenue","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-22 00:00:00","Lease-up",1978,"08-34-301-028-0000",18.8,"Rectangle","Masonry","","",1985,"Metal","","","",2.71,"Front Load","","","","",29,21.75,25.33,4,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil464no","464 Northgate Parkway","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-21 00:00:00","Renewal / Re-tenant",1980,"03-03-202-009-0000; 03-03-202-010-0000 ; 03-03-202-008",12.3,"Rectangle","Metal","","",2021,"TPO","","","",0.49,"Cross Dock","","","","",65,23.6,25.8,2,1,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil77whe","77 Wheeling Road","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-12-21 00:00:00","Renewal / Re-tenant",1966,"03-03-202-008-0000,  03-10-201-059-0000",27.1,"L Shape","Metal","","",2021,"TPO","","","",4.6,"Front Load","Rear Load","Cross Dock","","",64.9,22,24,2,5,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xky4175a","4175 Aero ParkWay","","FRG X                                                                           ","Cincinnati","Acquired                                                                        ",,"2021-12-15 00:00:00","Renewal / Re-tenant",2017,"060.77-00-055.09",2.6,"Rectangle","Masonry","","",2017,"TPO","","","",10.81,"Rear Load","","","","",170,34,40,17,4,"Concrete",135,"Yes","Wet","",0,"No","LED","No","",,"No","Yes","No","Sewer","Tenant","Columbia Gas of Ohio","AEP Electric","","No",,"No","","No Issue","Phase 1 came back clean"
"xnj1601s","1601-1641 Sherman Avenue",1601,"FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-12-22 00:00:00","Renewal / Re-tenant",1966,"Block 1102, Lot 11",17.8,"Rectangle","Masonry","","",2022,"TPO","","","",2.76,"Rear Load","","","","N/A",0,17.1,19,2,5,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xnj1601s","1601-1641 Sherman Avenue",1641,"FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-12-22 00:00:00","Renewal / Re-tenant",1966,"Block 1102, Lot 11",19.1,"Rectangle","Masonry","","",2015,"BUR","","","",0.58,"Front Load","","","","",0,15.1,17.11,1,1,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xtx8154b","8154 Bracken Creek Drive","","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-12-28 00:00:00","Renewal / Re-tenant",1988,"",7.82,"Other","Metal","","",1988,"Metal","","","",9.13,"Front Load","Rear Load","","","",0,17.5,19.72,8,6,"Equal Mix",28,"Yes","None","",0,"No","Mixed","No","",,"No","No","No","Sewer","Faropoint","Not Provided","City Public Service","San Antonio Water System","No",,"No","","No Issue",""
"xga800wh","800 Wharton Dr Southwest","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2021-12-28 00:00:00","Rent Optimization",1972,"14F-0084-LL-024-5",7.3,"Square","Masonry","","",2003,"TPO","","","",4.36,"Front Load","","","","",88,18,21,7,2,"Concrete",34,"No","Dry","Wet",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xfl3900w","3900 West Coachman Avenue  ","","FRG X                                                                           ","Tampa","Sold                                                                            ",,"2021-12-28 00:00:00","Rent Optimization",1963,"A-04-30-18-ZZZ-000005-51970.0",0.5,"Square","Tilt-up/Concrete","","",1993,"Other","","","",5.95,"Other","","","","",150,20,20,11,2,"Mainly Asphalt with some Concrete",49,"Yes","Wet","",100,"No","","No","",,"No","Yes","No","Sewer","Tenant","","TECO","FPL","No",,"No","","No Issue",""
"xfl11660","11660 Central Parkway ","","FRG X                                                                           ","Jacksonville","Acquired                                                                        ",,"2021-12-30 00:00:00","Renewal / Re-tenant",1984,"165425-3010",15,"Rectangle","Tilt-up/Concrete","","",2021,"EPDM","","","",6.17,"Rear Load","","","","",0,22,26,7,1,"Aspalt",125,"Yes","Other","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","JEA","JEA","No",,"No","","No Issue",""
"xohcolu1","3000 – 3004 E 14th Avenue","","FRG X                                                                           ","Columbus","Acquired                                                                        ",,"2021-12-17 00:00:00","Renewal / Re-tenant",1994,"010-105124-00",26,"Rectangle","Masonry","Metal","",1999,"Metal","","","",3.2,"Rear Load","Cross Dock","","","",0,20.5,25.6,9,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xohcolu2","3045 – 3065 Switzer Avenue","","FRG X                                                                           ","Columbus","Acquired                                                                        ",,"2021-12-17 00:00:00","Renewal / Re-tenant",1988,"010-183721-00",14.5,"Square","Masonry","Metal","",2005,"Metal","Other","","",1.24,"Rear Load","","","","",0,14.5,16.6,4,3,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xohcolu3","3040 – 3050 E 14th Avenue","","FRG X                                                                           ","Columbus","Acquired                                                                        ",,"2021-12-17 00:00:00","Renewal / Re-tenant",1986,"010-183722-00",17.1,"Rectangle","Masonry","Metal","",2005,"Other","","","",1.3,"Rear Load","","","","",0,15,15.5,2,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xohcolu4","1149 – 1161 Rarig Avenue","","FRG X                                                                           ","Columbus","Acquired                                                                        ",,"2021-12-17 00:00:00","Renewal / Re-tenant",1991,"010-183723-00",29.2,"Rectangle","Masonry","","",1990,"Metal","","","",1.3,"Rear Load","","","","",0,14.5,16.83,5,4,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xtndelp2","4319 Delp Street","","FRG X                                                                           ","Memphis","Acquired                                                                        ",,"2021-04-12 00:00:00","Renewal / Re-tenant",1977,"073101 00819",2.7,"Rectangle","Tilt-up/Concrete","","","2005;2023","TPO","","","",6.03,"Front Load","","","","",90,20,22,18,1,"Mainly Asphalt with some Concrete",35,"Yes","Wet","",0,"No","Non-LED","No","",,"No","Yes","No","Sewer","Tenant","MLGW","MLGW","MLGW","No",,"No","","No Issue",""
"xpa18rai","18 Railroad Street","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-01-14 00:00:00","Renewal / Re-tenant",1951,"37-00-02707-127; 37-00-02707-118",2.7,"Rectangle","Metal","","",1970,"Metal","","","",8.3,"Front Load","Rear Load","","","",0,26.41,27.83,5,3,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil1001a","1001 Arthur Avenue","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-01-25 00:00:00","Renewal / Re-tenant",1985,"08-34-302-027-0000",22.7,"Rectangle","Masonry","","",2004,"TPO","","","",1.15,"Front Load","Cross Dock","","","",70,11.92,19.66,0,3,"Concrete",24,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Elk Grove Village","No",,"No","","No Issue","Clean Phase 1"
"xil1000a","1000 Atlantic Drive","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-01-17 00:00:00","Renewal / Re-tenant",1989,"01-33-301-034",10,"L Shape","Masonry","","",2000,"Metal","","","",1.8,"Rear Load","","","","",98,19,23,3,4,"Concrete",32,"Yes","Wet","",0,"No","Mixed","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","City of West Chicago","No",,"No","","No Issue","Clean Phase 1"
"xnj2075h","2075 High Hill Road","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-01-18 00:00:00","Rent Optimization",1982,"Block 1602, Lot 36",10.3,"Rectangle","Masonry","Metal","",2018,"TPO","","","",3.13,"Cross Dock","","","","",108,24.2,26.6,5,3,"",0,"","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","South Jersey Gas","Atlantic City Electric","Township of Logan","No",,"No","","Work In Progress","An undetermined fire occurred at the building February 2022. Tenant’s oil barrels burned, releasing"
"xtx2125v","2125 Vanco Drive ","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-01-18 00:00:00","Renewal / Re-tenant",1972,32597500020090000,20.6,"Rectangle","Tilt-up/Concrete","Metal","",2021,"TPO","","","",1.84,"Cross Dock","","","","",80,18.66,23,0,7,"Equal Mix",45,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Atmos","TXU","City of Irving","Yes",,"No","","No Issue",""
"xnj200ri","200 Rike Drive","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-01-19 00:00:00","Rent Optimization",1962,"Block 16, Lot 9.12 quals: C001 and C002",9.5,"L Shape","Metal","","","2003, 2021","TPO","","","",10.03,"Front Load","Cross Dock","","","",0,15.11,18.9,9,3,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Resolved","Unrestricted Use Response Action Outcome issued for the property and remaining post-closing escrow o"
"xga4600f","4600 & 4630 Frederick Drive ",4600,"FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-01-20 00:00:00","Rent Optimization",1970,"14F-0056-LL-055-3",8,"Rectangle","Masonry","","",2017,"TPO","","","",2.3,"Front Load","Rear Load","","","",82,18,20,7,3,"Aspalt",39,"No","Wet","",1,"No","LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xga4600f","4600 & 4630 Frederick Drive ",4630,"FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-01-20 00:00:00","Rent Optimization",1970,"14F-0056-LL-055-3",13,"Rectangle","Masonry","","",2017,"TPO","","","",2.3,"Front Load","Rear Load","","","",80,18,20,4,4,"Aspalt",39,"No","None","",0,"No","LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xtx2616a","2616 Andjon Drive","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-02-01 00:00:00","Rent Optimization",1963,00000600406000000,7,"Rectangle","Masonry","","",2016,"BUR","","","",1.08,"Front Load","","","","",59.75,16.75,18.25,6,0,"Concrete",26,"","None","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xfl4646g","4646 South Grady Avenue","","FRG X                                                                           ","Tampa","Sold                                                                            ",,"2022-02-01 00:00:00","Renewal / Re-tenant",1966,"A-04-30-18-ZZZ-000005-51980.0",16,"Square","Tilt-up/Concrete","","",2014,"BUR","","","",3.3,"Rear Load","","","","",130,22,22,2,6,"Mainly Asphalt with some Concrete",37,"Yes","Wet","",100,"No","","No","",,"No","No","No","Sewer","Tenant","","TECO","FPL","No",,"No","","Resolved","Phase I reported that additional sampling was needed to analyze the PAHs that were identified. Phase"
"xnj9100p","9100 Pennsauken Highway  ","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-02-03 00:00:00","Renewal / Re-tenant",1973,"Block 2502, Lot 4",23.7,"Rectangle","Metal","","",1985,"Metal","","","",3.63,"Rear Load","","","","",160,21,26,4,0,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Resolved","The Subject Property has been the subject of four (4) previous ISRA filings in 1993, 1996, 1997 and"
"xtx111pl","11100 Plano Road","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-01-20 00:00:00","Renewal / Re-tenant",1973,"00-00078-703-100-0000",8.9,"Rectangle","Tilt-up/Concrete","","",2006,"TPO","","","",11.06,"Front Load","","","","",100,18,18,10,1,"Mainly Asphalt with some Concrete",110,"Yes","Other","",0,"No","LED","No","",,"No","No","No","Sewer","Tenant","Atmos","","City of Dallas","No",,"No","","No Issue",""
"xtx467wa","4679 Walzem Road","","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2022-02-17 00:00:00","Renewal / Re-tenant",1972,"12179-000-0240",7,"Rectangle","Masonry","","","2011, 2017","BUR","TPO","","",2.38,"Front Load","","","","",200,28,28,4,1,"",0,"Yes","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Not Provided","City Public Service","San Antonio Water System","No",,"No","","No Issue",""
"xtx310an","3101 Aniol Street","","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2022-01-20 00:00:00","Renewal / Re-tenant",1983,"10127-000-0091",0,"Square","Metal","Tilt-up/Concrete","",2016,"TPO","","","",5.56,"Front Load","","","","",100,22,26,0,8,"Mainly Asphalt with some Concrete",17,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Atmos","","City of San Antonio","No",,"No","","No Issue",""
"xtx1919a","1919 Avenue E","","FRG X                                                                           ","Lubbock","Acquired                                                                        ",,"2022-01-20 00:00:00","Renewal / Re-tenant",1960,"R553000-00045-00030-000",5.3,"Other","Masonry","Metal","",2011,"Metal","TPO","","",3.39,"Front Load","","","","",125,18,18,8,0,"Mainly Asphalt with some Concrete",19,"Yes","Other","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","City of Lubbock","No",,"No","","No Issue",""
"xnj400wa","400 Water Street","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-02-17 00:00:00","Rent Optimization",1956,"Block 104, Lot 1 Block 104, Lot 2 Block 104, Lot 5 Block 104, Lot 16",8,"L Shape","Masonry","","",2007,"BUR","","","",1.37,"Rear Load","","","","",64.6,14.8,16,4,3,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","Resolved","Limited Restricted Use RAO and corresponding Remedial Action Permit (RAP220001, supersedes RAP180001"
"xga3350h","3350 Hamilton Boulevard SW","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-02-22 00:00:00","Renewal / Re-tenant",1964,"14-0063-LL-071-7",3.2,"Rectangle","Masonry","","","2010;2023","TPO","","","",4,"Cross Dock","","","","",85,17,19,8,1,"Mainly Asphalt with some Concrete",33,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xtx4679w","4679 Walzem Road","","NA                                                                              ","San Antonio","Dead Deal                                                                       ",,"2022-04-15 00:00:00","Renewal / Re-tenant",1972,"12179-000-0240",7,"Rectangle","Masonry","","","2011, 2017","BUR","TPO","N/A","N/A",2.38,"Front Load","N/A","N/A","N/A","N/A",0,28,28,4,1,"",0,"","None","N/A",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xfl7720p","7720 Philips Highway","","FRG X                                                                           ","Jacksonville","Acquired                                                                        ",,"2022-02-28 00:00:00","Renewal / Re-tenant",1981,"152564-0210",9.4,"Rectangle","Tilt-up/Concrete","","",2011,"TPO","","","",4.93,"Rear Load","","","","",140,22,23,11,1,"Aspalt",45,"Yes","Wet","",0,"No","","No","",,"No","No","No","Septic","Faropoint","","JEA","JEA","No",,"No","","No Issue",""
"xil121lo","121 South Lombard Road","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-02-28 00:00:00","Renewal / Re-tenant",1979,"03-30-403-026",25,"Rectangle","Masonry","","",2021,"TPO","","","",1.09,"Front Load","Rear Load","","","",75,17.33,18,2,1,"Concrete",27,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Village of Addison","No",,"No","","No Issue","No further action required"
