record hmy,property hmy,property code,amendment hmy,tenant hmy,lease code,charge code hmy,charge code,charge code desc,amount period code,amount period desc,from date,to date,amount,monthly amount,contracted area,notes,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,management fee %,management fee hmy,hschedule,toinactive amendment hmy,horiginal,husercreatedby,dtcreated,husermodifiedby,dtlastmodified,hoption
1024412,6577,3tn00013,74936,54513,t0001309,4,camest,CAM Estimate - CY,2,Monthly,45519,45626,1643.49,1643.49,45200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449255,0,0,401,45527.40138,401,45527.40138,
1024413,6577,3tn00013,74936,54513,t0001309,14,insurest,Insurance Estimate - CY,2,Monthly,45519,45626,718.24,718.24,45200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449256,0,0,401,45527.40265,401,45527.40265,
1024414,6577,3tn00013,74936,54513,t0001309,34,retaxest,RE TAX Estimate - CY,2,Monthly,45519,45626,2019.55,2019.55,45200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449257,0,0,401,45527.40315,401,45527.40315,
174123,1664,xil1terr,15458,4181,t0000512,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45291,312.81,312.81,22001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84511,0,32410,230,44725.63752,252,44911.49995,
174124,1664,xil1terr,15458,4181,t0000512,4,camest,CAM Estimate - CY,2,Monthly,44927,45291,1915.51,1915.51,22001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84512,0,32411,230,44725.63752,252,44911.49995,
174125,1664,xil1terr,15458,4181,t0000512,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45291,3307.57,3307.57,22001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84513,0,32412,230,44725.63753,252,44911.49995,
174126,1664,xil1terr,15458,4181,t0000512,19,mgtfeest,Management Fee CY Estimate,2,Monthly,44927,45291,796.92,796.92,22001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84514,0,49862,230,44725.63753,252,44911.49995,
1024729,6567,3tn00008,74948,54526,t0001316,30,rent,Rent - Base,2,Monthly,45519,45652,5829.72,5829.72,14190,"Tenant to pay Landlord, Base Rent on monthly paid on or before the first day of each month. Base Rent for any partial months to be prorated. (Commencement Date Memorandum, Sec. 4-5, Pg. 1 and 3rd Amendment, Sec. 4, Pg. 3 and 2nd Amendment, Sec. 2, Pg. 1 and Lease Amendment dated 09/21/2016, Sec. 2, Pg. 1 and Lease, Sec. 3, Pg. 1, Sec. 4, Pg. 3)    Payment Address: (Lease, Sec. 3, Pg. 2)  East Group Properties, L.P.  c/o Weston Companies, 1715 Aaron Brener Drive, Suite 500, Memphis, TN, 38120, United",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449348,116015,0,401,45530.32188,401,45530.37944,
1024730,6567,3tn00008,74948,54526,t0001316,4,camest,CAM Estimate - CY,2,Monthly,45519,45652,775.34,775.34,14190,"Tenant to pay Landlord, its Pro rata share of Common Area Charges, in an amount of $483.45/month, on monthly basis to be adjusted each year. (Commencement Date Memorandum, Sec. 5, Pg. 1 and 3rd Amendment, Sec. 6, Pg. 3 and 2nd Amendment, Sec. 3, Pg. 1 and Lease Amendment dated 09/21/2016, Sec. 4, Pg. 2 and Lease; Addendum, Sec. 23, Pg. 1, 1A)    Note: Only the Initial estimated amount is known. Hence flat-lined the same till expiration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449349,116015,0,401,45530.32241,401,45530.40561,
1024731,6567,3tn00008,74948,54526,t0001316,34,retaxest,RE TAX Estimate - CY,2,Monthly,45519,45652,140.54,140.54,14190,"Tenant to pay Landlord, its Pro rata share of Taxes, in an amount of $871.67/month, on monthly basis to be adjusted each year. (Commencement Date Memorandum, Sec. 5, Pg. 1 and 3rd Amendment, Sec. 6, Pg. 3 and 2nd Amendment, Sec. 3, Pg. 1 and Lease Amendment dated 09/21/2016, Sec. 4, Pg. 2 and Lease, Sec. 7, Pg. 3, 3A)    Note: Only the Initial estimated amount is known. Hence flat-lined the same till expiration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449350,116015,0,401,45530.32292,401,45530.40612,
1024732,6567,3tn00008,74948,54526,t0001316,14,insurest,Insurance Estimate - CY,2,Monthly,45519,45652,590.66,590.66,14190,"Tenant to pay Landlord, its Pro rata share of Insurance, in an amount of $131.85/month, on monthly basis to be adjusted each year. (Commencement Date Memorandum, Sec. 5, Pg. 1 and 3rd Amendment, Sec. 6, Pg. 3 and 2nd Amendment, Sec. 3, Pg. 1 and Lease Amendment dated 09/21/2016, Sec. 4, Pg. 2 and Lease, Sec. 10, Pg. 4-5, 5A)    Note: Only the Initial estimated amount is known. Hence flat-lined the same till expiration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449351,116015,0,401,45530.32366,401,45530.40583,
1024741,6567,3tn00008,74948,54526,t0001316,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45519,45652,0,0,14190,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449356,116015,0,401,45530.36236,230,45531.58359,
1024742,6586,3fl00013,74941,54518,t0001314,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45519,45657,2903.04,2903.04,110137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449357,0,0,230,45530.4359,230,45583.46414,
344320,1372,xtndelp1,26975,22488,t0000967,30,rent,Rent - Base,2,Monthly,44927,45291,7226.89,7226.89,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153311,0,0,230,44867.4725,230,44867.4728,
344321,1372,xtndelp1,26975,22488,t0000967,30,rent,Rent - Base,2,Monthly,45292,45657,7425.63,7425.63,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153311,0,0,230,44867.4728,230,44867.4728,
344322,1372,xtndelp1,26975,22488,t0000967,30,rent,Rent - Base,2,Monthly,45658,46022,7629.83,7629.83,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153311,0,0,230,44867.4728,230,44867.4728,
344323,1372,xtndelp1,26975,22488,t0000967,4,camest,CAM Estimate - CY,2,Monthly,44927,45291,428.31,428.31,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153312,0,0,230,44867.48112,252,44916.68442,
344324,1372,xtndelp1,26975,22488,t0000967,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45291,242.29,242.29,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153313,0,0,230,44867.48122,252,44916.68442,
344325,1372,xtndelp1,26975,22488,t0000967,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45291,1087.97,1087.97,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153314,0,0,230,44867.48133,252,44916.68442,
344326,1372,xtndelp1,26975,22488,t0000967,19,mgtfeest,Management Fee CY Estimate,2,Monthly,44927,45291,337.87,337.87,25137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153315,0,0,230,44867.4815,252,44916.68442,
344433,3646,3tn00004,26982,17497,t0000874,30,rent,Rent - Base,2,Monthly,45261,45626,11250,11250,30000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153352,0,0,230,44867.54704,230,44867.54704,
415504,3796,3ga00003,21651,17996,t0000924,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45291,3508.5,3508.5,101334,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122892,0,279528,183,44914.36366,183,44914.36366,
415505,3796,3ga00003,21651,17996,t0000924,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45291,861.48,861.48,101334,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122893,0,279529,183,44914.36366,183,44914.36366,
415506,4116,3ga00004,23703,19749,t0000955,4,camest,CAM Estimate - CY,2,Monthly,44927,45199,343.88,343.88,27200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134107,0,303294,183,44914.36462,183,44914.36462,
415507,4116,3ga00004,23703,19749,t0000955,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45199,202.49,202.49,27200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134108,0,303295,183,44914.36462,183,44914.36462,
415508,4116,3ga00004,23703,19749,t0000955,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45199,3916.67,3916.67,27200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134109,0,303296,183,44914.36462,183,44914.36462,
415509,4116,3ga00004,23703,19749,t0000955,19,mgtfeest,Management Fee CY Estimate,2,Monthly,44927,45199,998.69,998.69,27200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134110,0,303297,183,44914.36462,183,44914.36462,
415510,3306,xpa500ma,8881,8464,t0000748,34,retaxest,RE TAX Estimate - CY,0,Annual,44927,45291,108488.48,9040.7067,138391,,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,82577,0,170238,216,44914.42712,230,45527.39029,
415511,3306,xpa500ma,8881,8464,t0000748,4,camest,CAM Estimate - CY,2,Monthly,44927,45138,1602.52,1602.52,138391,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188101,0,414528,216,44914.42712,230,45134.54042,
415514,1585,xnjmway5,1546,2308,t0000486,4,camest,CAM Estimate - CY,2,Monthly,44927,45169,519.81,519.81,10000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4858,0,11168,216,44914.43889,216,44924.60367,
415515,1585,xnjmway5,1453,2313,t0000488,4,camest,CAM Estimate - CY,2,Monthly,44927,44985,904.61,904.61,20000,TAX + INS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859,0,11169,216,44914.4389,216,44924.60906,
415516,1585,xnjmway5,1546,2308,t0000486,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45169,553.77,553.77,10000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15305,0,32254,216,44914.4389,216,44924.60367,
415517,1585,xnjmway5,1546,2308,t0000486,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45169,167.39,167.39,10000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15306,0,32255,216,44914.4389,216,44924.60367,
415518,1585,xnjmway5,1453,2313,t0000488,14,insurest,Insurance Estimate - CY,2,Monthly,44927,44985,334.77,334.77,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21876,0,45480,216,44914.4389,216,44924.60367,
415519,1585,xnjmway5,1453,2313,t0000488,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,44985,1107.54,1107.54,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21877,0,45481,216,44914.4389,216,44924.60367,
415520,1586,xnjmway7,3466,2414,t0000497,4,camest,CAM Estimate - CY,2,Monthly,44927,45291,1624.17,1624.17,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13251,0,43217,216,44914.44037,216,44914.44037,
415521,1586,xnjmway7,3466,2414,t0000497,34,retaxest,RE TAX Estimate - CY,2,Monthly,44927,45291,1113.82,1113.82,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20650,0,43218,216,44914.44038,216,44914.44038,
415522,1586,xnjmway7,3466,2414,t0000497,14,insurest,Insurance Estimate - CY,2,Monthly,44927,45291,184.61,184.61,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20651,0,43219,216,44914.44038,216,44914.44038,
1020828,3649,3nj00002,72931,51980,t0001233,4,camest,CAM Estimate - CY,2,Monthly,45513,45657,0,0,40800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447825,0,0,230,45525.41012,230,45525.41014,
1020829,4075,xga1145b,74678,19642,t0000952,30,rent,Rent - Base,2,Monthly,45536,45900,33828,33828,67656,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447826,0,0,16,45525.41536,230,45526.62661,
1020830,4075,xga1145b,74678,19642,t0000952,30,rent,Rent - Base,2,Monthly,45901,46265,35181.12,35181.12,67656,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447826,0,0,16,45525.41536,230,45526.62661,
1020831,4075,xga1145b,74678,19642,t0000952,30,rent,Rent - Base,2,Monthly,46266,46630,36588.36,36588.36,67656,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447826,0,0,16,45525.41536,230,45526.62661,
220726,3575,xtx1709s,13898,12407,t0000791,4,camest,CAM Estimate - CY,2,Monthly,44713,45291,1079.44,1079.44,95281,$0.011329 CAM 06/01/2022 onward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82403,0,169915,216,44754.66032,230,44767.68498,
220727,3575,xtx1709s,13898,12407,t0000791,14,insurest,Insurance Estimate - CY,2,Monthly,44743,45291,2164.75,2164.75,95281,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82405,0,169917,216,44754.66034,216,44754.66034,
220728,3575,xtx1709s,13898,12407,t0000791,19,mgtfeest,Management Fee CY Estimate,2,Monthly,44743,45291,1575.02,1575.02,95281,added per TG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90225,0,185443,216,44754.66034,216,44754.66034,
220750,1882,xnj128ba,18594,5476,t0000626,30,rent,Rent - Base,2,Monthly,44774,44834,14183.81,14183.81,20631,,0,0,0,0,0,0,0,0,0,0,0,0,4,19,105566,0,0,230,44754.66493,230,44754.66493,
220751,1882,xnj128ba,18594,5476,t0000626,12,hold,Holdover Rent (Fee),2,Monthly,44774,44834,14183.81,14183.81,20631,,0,0,0,0,0,0,0,0,0,0,0,0,4,19,105567,0,0,230,44754.66493,230,44754.66493,
220752,1882,xnj128ba,18594,5476,t0000626,34,retaxest,RE TAX Estimate - CY,2,Monthly,44774,44834,6386.43,6386.43,20631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105568,0,42806,230,44754.66493,230,44754.66493,
220753,1882,xnj128ba,18594,5476,t0000626,4,camest,CAM Estimate - CY,2,Monthly,44774,44834,1678.04,1678.04,20631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105569,0,42807,230,44754.66493,230,44754.66493,
220754,1882,xnj128ba,18594,5476,t0000626,14,insurest,Insurance Estimate - CY,2,Monthly,44774,44834,303.26,303.26,20631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105570,0,58856,230,44754.66493,230,44754.66493,
220755,1882,xnj128ba,18594,5476,t0000626,4,camest,CAM Estimate - CY,2,Monthly,44774,44834,1115.63,1115.63,20631,Paving Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105571,0,103850,230,44754.66493,230,44754.66493,
220764,1666,xtn187bo,4135,4205,t0000525,19,mgtfeest,Management Fee CY Estimate,2,Monthly,43739,44926,1163.64,1163.64,120000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105576,0,0,230,44754.67625,230,44754.67625,
1024385,6594,3tn00016,74940,54517,t0001313,34,retaxest,RE TAX Estimate - CY,2,Monthly,45519,45657,587.1,587.1,14837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449238,0,0,402,45527.36892,402,45527.414,
1024386,6594,3tn00016,74940,54517,t0001313,14,insurest,Insurance Estimate - CY,2,Monthly,45519,45657,238.62,238.62,14837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449239,0,0,402,45527.36946,402,45527.41385,
1024393,6586,3fl00013,74941,54518,t0001314,30,rent,Rent - Base,2,Monthly,45519,45777,42494.53,42494.53,110137,"Base Rent: Commencing on Rent Commencement date (i.e. 11/01/2016), Tenant to pay Landlord, the Base Rent payable on monthly installments in advance on the 1st day of each month. Any partial rent to be prorated on the number of days.    Sales Tax: Tenant to pay Landlord, Sales tax (initially 6.5%, effective 12/01/2023, 5.5% and effective 6/1/2024, 3%) on Base Rent. (1st Amendment, Sec. 6, Pg. 2-3 and Lease, Sec. 1.15, Pg. 2, Sec. 4.01, Pg. 6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449242,0,0,402,45527.37205,230,45583.46226,
1024394,6586,3fl00013,74941,54518,t0001314,30,rent,Rent - Base,2,Monthly,45778,46142,43595.9,43595.9,110137,"Base Rent: Commencing on Rent Commencement date (i.e. 11/01/2016), Tenant to pay Landlord, the Base Rent payable on monthly installments in advance on the 1st day of each month. Any partial rent to be prorated on the number of days.    Sales Tax: Tenant to pay Landlord, Sales tax (initially 6.5%, effective 12/01/2023, 5.5% and effective 6/1/2024, 3%) on Base Rent. (1st Amendment, Sec. 6, Pg. 2-3 and Lease, Sec. 1.15, Pg. 2, Sec. 4.01, Pg. 6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449242,0,0,402,45527.37205,230,45583.46226,
1024395,6586,3fl00013,74941,54518,t0001314,30,rent,Rent - Base,2,Monthly,46143,46507,44605.49,44605.49,110137,"Base Rent: Commencing on Rent Commencement date (i.e. 11/01/2016), Tenant to pay Landlord, the Base Rent payable on monthly installments in advance on the 1st day of each month. Any partial rent to be prorated on the number of days.    Sales Tax: Tenant to pay Landlord, Sales tax (initially 6.5%, effective 12/01/2023, 5.5% and effective 6/1/2024, 3%) on Base Rent. (1st Amendment, Sec. 6, Pg. 2-3 and Lease, Sec. 1.15, Pg. 2, Sec. 4.01, Pg. 6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449242,0,0,402,45527.37205,230,45583.46226,
1024397,6593,3tn00015,74938,54515,t0001311,32,rentcon,Rent Concession,2,Monthly,45519,45535,-5730.38,-5730.38,12390,"Base Rent to be abated for the period from 06/01/2024 to 08/31/2024. (Commencement Date Memorandum, Sec. 4, Pg. 1 and Lease, Basic Terms, Sec. Initial Monthly Base Rent and Operating Expenses, Pg. 3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,449244,0,0,402,45527.3727,230,45530.58652,
1024477,6593,3tn00015,74938,54515,t0001311,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45519,45657,0,0,12390,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449280,0,0,230,45527.53639,230,45527.53639,
276263,3640,xil1000e,21440,17818,t0000916,30,rent,Rent - Base,2,Monthly,44726,44763,39456.62,39456.62,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121389,0,0,230,44790.59644,230,44790.59644,
276264,3640,xil1000e,21441,17820,t0000917,32,rentcon,Rent Concession,2,Monthly,44774,44834,-17880.21,-17880.21,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121390,0,0,230,44790.6074,230,44790.6074,
276265,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,44774,44834,17880.21,17880.21,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60845,230,44790.60845,
276266,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,44835,45138,17880.21,17880.21,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60845,230,44790.60845,
276267,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,45139,45504,18416.61,18416.61,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60845,230,44790.60845,
276268,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,45505,45869,18969.11,18969.11,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60845,230,44790.60845,
276269,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,45870,46234,19538.19,19538.19,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60845,230,44790.60876,
276270,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,46235,46599,20124.33,20124.33,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60876,230,44790.60876,
276271,3640,xil1000e,21441,17820,t0000917,30,rent,Rent - Base,2,Monthly,46600,46660,20728.06,20728.06,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121391,0,0,230,44790.60876,230,44790.60876,
276272,3640,xil1000e,21441,17820,t0000917,4,camest,CAM Estimate - CY,2,Monthly,44774,44926,0,0,34330,"T has taken over some CAM responsibilities directly, per AM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,121392,0,0,230,44790.60943,230,44970.52572,
276273,3640,xil1000e,21441,17820,t0000917,14,insurest,Insurance Estimate - CY,2,Monthly,44774,44926,0,0,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121393,0,0,230,44790.60953,230,44790.60953,
276274,3640,xil1000e,21441,17820,t0000917,34,retaxest,RE TAX Estimate - CY,2,Monthly,44774,44926,8869,8869,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121394,0,0,230,44790.60965,230,44795.7889,
276275,3640,xil1000e,21441,17820,t0000917,19,mgtfeest,Management Fee CY Estimate,2,Monthly,44774,44926,0,0,34330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121395,0,0,230,44790.60985,230,44790.60985,
276560,3737,3oh00001,21459,17835,t0000920,30,rent,Rent - Base,2,Monthly,45413,44996,4120,4120,8000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121530,34313,0,230,44791.5676,230,44791.5676,
276567,3739,xil1701b,21460,17841,t0000921,30,rent,Rent - Base,2,Monthly,44756,44804,35882,35882,48790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121533,0,0,230,44791.64326,230,44791.64667,
276568,3739,xil1701b,21460,17841,t0000921,30,rent,Rent - Base,2,Monthly,44805,45169,36779.05,36779.05,48790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121533,0,0,230,44791.64667,230,44791.64667,
276569,3739,xil1701b,21460,17841,t0000921,30,rent,Rent - Base,2,Monthly,45170,45535,37698.52,37698.52,48790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121533,0,0,230,44791.64667,230,44791.64667,
276570,3739,xil1701b,21460,17841,t0000921,30,rent,Rent - Base,2,Monthly,45536,45657,38640.98,38640.98,48790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121533,0,0,230,44791.64667,230,44791.64667,
276585,3738,xil1100h,21462,17844,t0000922,30,rent,Rent - Base,2,Monthly,44755,44865,4989.06,4989.06,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121543,0,0,230,44791.68042,230,44791.6813,
276586,3738,xil1100h,21462,17844,t0000922,30,rent,Rent - Base,2,Monthly,44866,45230,5138.73,5138.73,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121543,0,0,230,44791.6813,230,44791.6813,
276587,3738,xil1100h,21462,17844,t0000922,30,rent,Rent - Base,2,Monthly,45231,45596,5292.9,5292.9,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121543,0,0,230,44791.6813,230,44791.6813,
276588,3738,xil1100h,21462,17844,t0000922,30,rent,Rent - Base,2,Monthly,45597,45961,5451.68,5451.68,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121543,0,0,230,44791.6813,230,44791.6813,
276589,3738,xil1100h,21462,17844,t0000922,30,rent,Rent - Base,2,Monthly,45962,46022,5615.23,5615.23,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121543,0,0,230,44791.6813,230,44791.6813,
276590,3738,xil1100h,21462,17844,t0000922,4,camest,CAM Estimate - CY,2,Monthly,44755,44926,0,0,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121544,0,0,230,44791.68199,230,44791.68199,
276597,3738,xil1100h,21462,17844,t0000922,34,retaxest,RE TAX Estimate - CY,2,Monthly,44755,44926,0,0,7500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121547,0,0,230,44791.68328,230,44791.68328,
276558,3737,3oh00001,21459,17835,t0000920,30,rent,Rent - Base,2,Monthly,44769,44996,3926.67,3926.67,8000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121530,34313,0,230,44791.5676,230,44791.5676,
276559,3737,3oh00001,21459,17835,t0000920,30,rent,Rent - Base,2,Monthly,45047,44996,4020,4020,8000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121530,34313,0,230,44791.5676,230,44791.5676,
246438,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,44713,45077,27057,27057,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53299,116,44763.53299,
246439,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,45078,45443,27598.14,27598.14,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53299,116,44763.53299,
246440,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,45444,45808,28150.1,28150.1,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53299,116,44763.53299,
246441,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,45809,46173,28713.1,28713.1,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53299,116,44763.53299,
246442,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,46174,46538,29287.37,29287.37,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53299,116,44763.53329,
246443,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,46539,46904,29873.11,29873.11,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53329,116,44763.53329,
246444,3638,xil7760m,19571,16330,t0000859,30,rent,Rent - Base,2,Monthly,46905,47269,30470.58,30470.58,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111148,0,0,116,44763.53329,116,44763.53329,
246445,3638,xil7760m,19571,16330,t0000859,34,retaxest,RE TAX Estimate - CY,2,Monthly,44713,44926,13509.32,13509.32,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111149,0,0,116,44763.53372,230,45496.69049,
246446,3638,xil7760m,19571,16330,t0000859,14,insurest,Insurance Estimate - CY,2,Monthly,44713,44926,476.75,476.75,55980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111150,0,0,116,44763.5339,230,45496.69039,
326764,3628,3fl00002,25602,17643,t0000904,30,rent,Rent - Base,2,Monthly,44800,44845,0,0,0,T not in space 08/27/2022 to 10/11/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145034,0,0,230,44860.58466,230,44860.68182,
326765,3628,3fl00002,25602,17643,t0000904,30,rent,Rent - Base,2,Monthly,44846,44877,10000,10000,0,T not in space 08/27/2022 to 10/11/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145034,0,0,230,44860.58492,230,44860.68182,
264538,1586,xnjmway7,20456,2316,t0000490,30,rent,Rent - Base,2,Monthly,44743,44957,6250,6250,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115923,0,0,230,44767.5038,230,44767.5038,
264539,1586,xnjmway7,20456,2316,t0000490,4,camest,CAM Estimate - CY,2,Monthly,44743,44957,638.14,638.14,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115924,0,0,230,44767.5038,230,44767.5038,
264540,1586,xnjmway7,20456,2316,t0000490,34,retaxest,RE TAX Estimate - CY,2,Monthly,44743,44957,1109.29,1109.29,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115925,0,0,230,44767.5038,230,44767.5038,
264541,1586,xnjmway7,20456,2316,t0000490,14,insurest,Insurance Estimate - CY,2,Monthly,44743,44957,220.23,220.23,20000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115926,0,0,230,44767.5038,230,44767.5038,
264549,1587,xnjmway9,20457,2317,t0000491,30,rent,Rent - Base,2,Monthly,44682,45046,23515.94,23515.94,34205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115930,0,0,230,44767.50484,230,45282.64638,
