property id,tenant id,customer id,total owed,0 to 30,31 to 60,61 to 90,over ninety owed,first day of month,database id
1785,5272,28887.0,12506.7,6253,6253,0,0.0,2022-02-01,1
1785,5272,28887.0,12704.05,6253,197,6253,0.0,2022-03-01,1
1785,5272,28887.0,592.05,0,0,0,592.05,2023-03-01,1
1785,5272,28887.0,592.05,0,0,0,592.05,2023-12-01,1
1785,5272,28887.0,592.05,0,0,0,592.05,2024-01-01,1
1789,5277,28884.0,0.34,0,0,0,0.0,2021-12-01,1
1789,5277,28884.0,0.68,0,0,0,0.0,2022-01-01,1
1789,5277,28884.0,39317.35,39317,0,0,0.0,2022-02-01,1
1789,5277,28884.0,1.36,0,0,0,0.34,2022-03-01,1
1789,5277,28884.0,39318.71,39317,0,0,1.36,2022-06-01,1
1789,5277,28884.0,2529.45,2529,0,0,0.0,2022-08-01,1
1789,5277,28884.0,47536.27,45004,2533,0,0.0,2022-09-01,1
1789,5277,28884.0,8400.93,4343,4058,0,0.0,2022-10-01,1
1789,5277,28884.0,34523.9,34524,0,0,0.0,2023-03-01,1
1789,5277,28884.0,2026.23,2026,0,0,0.0,2023-06-01,1
1789,5277,28884.0,2257.61,2258,0,0,0.0,2023-09-01,1
1789,5277,28884.0,1949.44,1949,0,0,0.0,2024-06-01,1
1789,5277,28884.0,3086.4,3086,0,0,0.0,2024-07-01,1
1789,5277,28884.0,43702.35,43702,0,0,0.0,2024-09-01,1
1789,5277,28884.0,19258.77,19259,0,0,0.0,2024-10-01,1
1789,5277,28884.0,2126.11,2126,0,0,0.0,2024-11-01,1
1789,5277,28884.0,25307.31,25307,0,0,0.0,2024-12-01,1
1789,5277,28884.0,78749.67,53442,3396,21912,0.0,2025-01-01,1
1789,5277,28884.0,0.0,0,0,0,0.0,2025-03-01,1
1789,5277,28884.0,11355.49,11355,0,0,0.0,2025-04-01,1
1789,5277,28884.0,19854.07,19854,0,0,0.0,2025-06-01,1
1653,5293,28151.0,6183.75,6184,0,0,0.0,2022-01-01,1
1653,5293,28151.0,18551.25,6184,6184,6184,0.0,2022-03-01,1
1653,5293,28151.0,6166.86,6167,0,0,0.0,2022-06-01,1
1653,5293,28151.0,18741.65,6167,224,0,12350.61,2022-09-01,1
1653,5293,28151.0,49511.82,6327,6167,0,37018.05,2022-12-01,1
1653,5293,28151.0,67586.36,5171,6452,6452,49511.82,2023-03-01,1
1653,5293,28151.0,591.98,592,0,0,0.0,2024-03-01,1
1873,5294,28508.0,-11043.3,-11043,0,0,0.0,2023-03-01,1
1873,5294,28508.0,958.36,958,0,0,0.0,2024-01-01,1
1639,5458,28361.0,4760.64,4761,0,0,0.0,2022-01-01,1
1639,5458,28361.0,23009.76,23010,0,0,0.0,2022-06-01,1
1639,5458,28361.0,5753.42,5753,0,0,0.0,2022-09-01,1
1639,5458,28361.0,120020.39,10815,22682,22682,63840.94,2023-03-01,1
1878,5459,28428.0,23937.0,23937,0,0,0.0,2022-01-01,1
1878,5459,28428.0,0.0,-3147,0,3147,0.0,2022-03-01,1
1878,5459,28428.0,-326.66,-327,-3147,0,3147.0,2022-04-01,1
1878,5459,28428.0,-6177.64,-6178,0,0,0.0,2023-03-01,1
1878,5459,28428.0,3958.64,3959,0,0,0.0,2024-03-01,1
1878,5459,28428.0,1985.18,1985,0,0,0.0,2025-02-01,1
1878,5459,28428.0,22705.85,22706,0,0,0.0,2025-08-01,1
1878,5460,28099.0,-35439.44,-35439,0,0,0.0,2022-01-01,1
1878,5460,28099.0,5888.18,41328,0,-35439,0.0,2022-03-01,1
1878,5460,28099.0,92786.68,46394,41328,0,5065.56,2022-04-01,1
1878,5460,28099.0,144386.0,49395,46393,46394,2204.18,2022-06-01,1
1878,5460,28099.0,92256.19,92256,0,0,0.0,2022-08-01,1
1878,5460,28099.0,-86993.25,-86993,0,0,0.0,2022-12-01,1
1878,5460,28099.0,-4352.1,-4352,0,0,0.0,2023-03-01,1
1878,5460,28099.0,3642.17,3642,0,0,0.0,2023-11-01,1
1878,5460,28099.0,137963.28,61478,76486,0,0.0,2023-12-01,1
1878,5460,28099.0,137963.28,0,6396,58724,72843.34,2024-01-01,1
1878,5460,28099.0,5886.47,5886,0,0,0.0,2024-02-01,1
1878,5460,28099.0,21615.83,-796,0,0,22411.85,2024-06-01,1
1878,5460,28099.0,16949.98,0,-2635,0,19585.19,2024-07-01,1
1881,5461,28984.0,17542.12,17542,0,0,0.0,2022-01-01,1
1881,5461,28984.0,1545.48,1545,0,0,0.0,2022-03-01,1
1881,5461,28984.0,1199.1,1199,0,0,0.0,2022-04-01,1
1787,5463,28959.0,24125.45,24125,0,0,0.0,2021-12-01,1
1787,5463,28959.0,23427.28,23427,0,0,0.0,2022-01-01,1
1787,5463,28959.0,8582.8,8583,0,0,0.0,2022-02-01,1
1787,5463,28959.0,8582.8,8583,0,0,0.0,2022-03-01,1
1787,5463,28959.0,3819.42,3819,0,0,0.0,2022-08-01,1
1787,5463,28959.0,7270.9,7271,0,0,0.0,2022-10-01,1
1787,5463,28959.0,13244.9,3913,9332,0,0.0,2023-03-01,1
1884,5464,27024.0,80086.0,80086,0,0,0.0,2022-01-01,1
1884,5464,27024.0,85841.52,83237,1302,1302,0.0,2022-03-01,1
1884,5464,27024.0,169078.88,83237,83237,1302,1302.08,2022-04-01,1
1884,5464,27024.0,16617.65,14117,1250,1250,0.0,2023-03-01,1
1884,5464,27024.0,1125.28,1125,0,0,0.0,2023-07-01,1
1884,5464,27024.0,40133.97,40134,0,0,0.0,2023-12-01,1
1884,5464,27024.0,43637.46,43637,0,0,0.0,2024-01-01,1
1884,5464,27024.0,1672.65,1673,0,0,0.0,2024-03-01,1
1884,5464,27024.0,92388.06,92388,0,0,0.0,2024-06-01,1
1884,5464,27024.0,1565.5,1566,0,0,0.0,2025-03-01,1
1884,5464,27024.0,1565.5,1566,0,0,0.0,2025-06-01,1
1883,5465,28378.0,126624.5,126624,0,0,0.0,2022-01-01,1
1883,5465,28378.0,101039.48,2576,98463,0,0.0,2022-03-01,1
1883,5465,28378.0,100153.13,1690,0,98463,0.0,2022-04-01,1
1883,5465,28378.0,227765.12,127612,0,0,100153.13,2022-09-01,1
1883,5465,28378.0,224990.66,224991,0,0,0.0,2023-03-01,1
1883,5465,28378.0,9865.06,9865,0,0,0.0,2024-03-01,1
1885,5467,28494.0,8744.7,8745,0,0,0.0,2022-01-01,1
1885,5467,28494.0,-49.99,-50,0,0,0.0,2024-09-01,1
1879,5468,28987.0,8641.57,8642,0,0,0.0,2022-01-01,1
1879,5468,28987.0,8917.5,276,0,8642,0.0,2022-03-01,1
1879,5468,28987.0,9750.11,833,276,0,8641.57,2022-04-01,1
1879,5468,28987.0,3451.14,3451,0,0,0.0,2022-08-01,1
1879,5468,28987.0,4941.21,2885,2056,0,0.0,2023-03-01,1
1879,5468,28987.0,305.75,306,0,0,0.0,2023-06-01,1
1879,5468,28987.0,10332.25,10332,0,0,0.0,2024-01-01,1
1879,5468,28987.0,-427.33,-427,0,0,0.0,2024-03-01,1
1879,5468,28987.0,-23913.27,-23913,0,0,0.0,2024-09-01,1
1879,5470,28890.0,11471.25,11471,0,0,0.0,2022-01-01,1
1879,5470,28890.0,367.05,367,0,0,0.0,2022-03-01,1
1879,5470,28890.0,8180.78,7814,367,0,0.0,2022-04-01,1
1879,5470,28890.0,-10349.38,-10349,0,0,0.0,2023-03-01,1
1879,5470,28890.0,669.07,669,0,0,0.0,2024-03-01,1
1879,5470,28890.0,-6074.96,0,0,-6075,0.0,2025-04-01,1
1880,5471,29035.0,10840.24,10840,0,0,0.0,2022-01-01,1
1880,5471,29035.0,5420.12,0,0,0,5420.12,2023-03-01,1
1880,5471,29035.0,542.01,542,0,0,0.0,2023-06-01,1
1880,5471,29035.0,5962.13,0,0,0,5962.13,2023-12-01,1
1880,5471,29035.0,5962.13,0,0,0,5962.13,2024-01-01,1
1880,5471,29035.0,-1084.02,-1084,0,0,0.0,2025-06-01,1
1880,5472,29323.0,286.5,286,0,0,0.0,2022-01-01,1
1880,5472,29323.0,9848.36,9848,0,0,0.0,2022-04-01,1
1880,5472,29323.0,-2030.13,-2030,0,0,0.0,2024-03-01,1
1882,5473,28398.0,9982.83,9983,0,0,0.0,2022-01-01,1
1882,5473,28398.0,9953.82,176,0,9778,0.0,2022-03-01,1
1882,5473,28398.0,9908.79,-45,176,0,9778.02,2022-04-01,1
1882,5473,28398.0,12331.72,834,0,0,11497.88,2022-09-01,1
1882,5473,28398.0,6710.9,6711,0,0,0.0,2022-12-01,1
1882,5473,28398.0,-4152.23,-4152,0,0,0.0,2023-03-01,1
1882,5473,28398.0,16137.44,16137,0,0,0.0,2023-12-01,1
1882,5473,28398.0,16137.44,16137,0,0,0.0,2024-01-01,1
1882,5473,28398.0,1779.38,1779,0,0,0.0,2024-03-01,1
1882,5473,28398.0,-6449.24,1,0,0,-6450.24,2024-06-01,1
1882,5473,28398.0,1367.67,1368,0,0,0.0,2024-12-01,1
1882,5474,26948.0,12573.58,12574,0,0,0.0,2022-01-01,1
1882,5474,26948.0,12945.24,372,0,12574,0.0,2022-03-01,1
1882,5474,26948.0,13252.32,307,372,0,12573.58,2022-04-01,1
1882,5474,26948.0,-18127.23,-18127,0,0,0.0,2023-01-01,1
1882,5476,28921.0,580.0,580,0,0,0.0,2022-01-01,1
1882,5476,28921.0,2307.35,1147,580,580,0.0,2022-03-01,1
1882,5476,28921.0,24623.42,22316,1147,580,580.0,2022-04-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2023-03-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2023-12-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2024-01-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2024-03-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2024-09-01,1
1882,5476,28921.0,-3485.86,0,0,0,-3485.86,2024-10-01,1
1877,5477,29027.0,83399.14,83399,0,0,0.0,2022-01-01,1
1877,5477,29027.0,7524.07,7524,0,0,0.0,2022-04-01,1
1877,5477,29027.0,387.38,387,0,0,0.0,2023-03-01,1
1877,5477,29027.0,903.56,904,0,0,0.0,2024-03-01,1
1877,5477,29027.0,-83416.4,-83416,0,0,0.0,2024-09-01,1
1877,5477,29027.0,128618.5,128618,0,0,0.0,2024-10-01,1
1877,5477,29027.0,8360.59,8361,0,0,0.0,2025-01-01,1
1877,5477,29027.0,-54186.05,457,0,-54643,0.0,2025-03-01,1
1877,5477,29027.0,11575.22,11575,0,0,0.0,2025-06-01,1
1877,5478,28457.0,42041.01,42041,0,0,0.0,2022-01-01,1
1877,5478,28457.0,12026.12,967,11059,0,0.0,2022-03-01,1
1877,5478,28457.0,41979.24,41979,0,0,0.0,2022-04-01,1
1877,5478,28457.0,3993.92,3994,0,0,0.0,2023-03-01,1
1877,5478,28457.0,1134.67,1135,0,0,0.0,2023-06-01,1
1877,5478,28457.0,5454.64,1770,3685,0,0.0,2023-12-01,1
1877,5478,28457.0,5454.64,0,0,1770,3684.72,2024-01-01,1
1877,5478,28457.0,5086.29,5086,0,0,0.0,2024-03-01,1
1877,5478,28457.0,624.14,624,0,0,0.0,2024-06-01,1
1877,5478,28457.0,13.03,13,0,0,0.0,2024-07-01,1
1877,5478,28457.0,6278.99,6279,0,0,0.0,2024-10-01,1
1877,5478,28457.0,76.08,76,0,0,0.0,2024-11-01,1
1877,5478,28457.0,2721.77,2722,0,0,0.0,2024-12-01,1
1877,5478,28457.0,64471.64,64472,0,0,0.0,2025-03-01,1
1876,5479,27002.0,17576.57,17577,0,0,0.0,2022-01-01,1
1876,5479,27002.0,37047.43,9830,9640,17577,0.0,2022-03-01,1
1876,5479,27002.0,46473.3,9426,9830,9640,17576.57,2022-04-01,1
1876,5479,27002.0,2440.5,2440,0,0,0.0,2022-06-01,1
1876,5479,27002.0,1480.8,1481,0,0,0.0,2023-03-01,1
1876,5479,27002.0,468.73,469,0,0,0.0,2023-06-01,1
1876,5479,27002.0,937.46,937,0,0,0.0,2023-07-01,1
1876,5479,27002.0,477.8,478,0,0,0.0,2023-09-01,1
1876,5479,27002.0,33304.97,10781,10790,0,11734.42,2023-12-01,1
1876,5479,27002.0,44507.14,11202,1406,10790,21108.98,2024-01-01,1
1876,5479,27002.0,39482.59,12171,10928,11202,5181.29,2024-03-01,1
1876,5479,27002.0,688.43,688,0,0,0.0,2024-06-01,1
1876,5479,27002.0,519.0,519,0,0,0.0,2024-07-01,1
1876,5479,27002.0,519.0,519,0,0,0.0,2024-09-01,1
1876,5479,27002.0,519.0,519,0,0,0.0,2024-10-01,1
1876,5479,27002.0,519.0,519,0,0,0.0,2024-11-01,1
1876,5479,27002.0,22702.93,6647,519,519,15017.96,2024-12-01,1
1876,5479,27002.0,23222.83,520,6647,519,15536.96,2025-01-01,1
1876,5479,27002.0,5105.6,520,4586,0,0.0,2025-03-01,1
1876,5479,27002.0,1005.38,1005,0,0,0.0,2025-04-01,1
1876,5479,27002.0,1005.38,1005,0,0,0.0,2025-06-01,1
1876,5480,28498.0,12500.0,12500,0,0,0.0,2022-01-01,1
1876,5480,28498.0,19861.15,19861,0,0,0.0,2022-12-01,1
1876,5480,28498.0,-1967.06,-1967,0,0,0.0,2023-03-01,1
1876,5480,28498.0,-6294.36,-6294,0,0,0.0,2023-06-01,1
1876,5480,28498.0,1194.78,1195,0,0,0.0,2023-09-01,1
1876,5480,28498.0,22842.43,22842,0,0,0.0,2023-12-01,1
1876,5480,28498.0,27679.57,24446,0,3234,0.0,2024-01-01,1
1876,5480,28498.0,44083.14,43921,162,0,0.0,2024-03-01,1
1876,5480,28498.0,2857.55,2858,0,0,0.0,2024-06-01,1
1876,5480,28498.0,10726.68,0,10727,0,0.0,2025-03-01,1
1876,5482,29085.0,33587.28,33587,0,0,0.0,2022-01-01,1
1876,5482,29085.0,-1846.36,-1846,0,0,0.0,2022-04-01,1
1876,5483,29081.0,36036.27,36036,0,0,0.0,2022-01-01,1
1876,5483,29081.0,34347.41,20524,0,13824,0.0,2022-03-01,1
1876,5483,29081.0,36871.92,23048,0,0,13823.69,2022-04-01,1
1876,5483,29081.0,-5304.49,-5304,0,0,0.0,2023-03-01,1
1876,5483,29081.0,-53.04,-53,0,0,0.0,2023-06-01,1
1876,5483,29081.0,2008.95,2009,0,0,0.0,2024-03-01,1
1876,5483,29081.0,11023.92,11024,0,0,0.0,2024-12-01,1
1876,5485,29284.0,18610.33,18610,0,0,0.0,2022-01-01,1
1876,5485,29284.0,15601.36,15601,0,0,0.0,2022-03-01,1
1876,5485,29284.0,15439.24,15057,382,0,0.0,2022-04-01,1
1876,5486,28409.0,40925.66,40926,0,0,0.0,2022-01-01,1
1876,5486,28409.0,72770.43,31845,30936,9989,0.0,2022-03-01,1
1876,5486,28409.0,74372.76,32539,31845,0,9989.24,2022-04-01,1
1876,5486,28409.0,15995.85,0,10683,0,5312.83,2022-09-01,1
1876,5486,28409.0,13319.05,2636,0,0,10683.02,2023-03-01,1
1876,5486,28409.0,235.82,236,0,0,0.0,2023-06-01,1
1876,5486,28409.0,235.82,236,0,0,0.0,2023-07-01,1
1876,5486,28409.0,235.82,0,0,0,235.82,2023-12-01,1
1876,5486,28409.0,235.82,0,0,0,235.82,2024-01-01,1
1876,5486,28409.0,15857.21,15621,0,0,235.82,2024-03-01,1
1876,5486,28409.0,244.56,245,0,0,0.0,2024-06-01,1
1876,5486,28409.0,244.56,245,0,0,0.0,2024-10-01,1
1876,5486,28409.0,244.56,245,0,0,0.0,2024-11-01,1
1876,5486,28409.0,17245.66,16276,245,245,480.38,2024-12-01,1
1876,5486,28409.0,1214.06,0,245,245,724.94,2025-01-01,1
1876,5486,28409.0,253.29,253,0,0,0.0,2025-06-01,1
1892,5487,26992.0,28464.47,28464,0,0,0.0,2022-06-01,1
1892,5487,26992.0,3373.64,3374,0,0,0.0,2022-08-01,1
1892,5487,26992.0,34842.25,34795,48,0,0.0,2023-03-01,1
1892,5487,26992.0,5106.35,5106,0,0,0.0,2023-07-01,1
1892,5487,26992.0,5515.49,5515,0,0,0.0,2023-09-01,1
1893,5488,29083.0,273.92,274,0,0,0.0,2022-06-01,1
1893,5488,29083.0,3044.96,0,3045,0,0.0,2023-03-01,1
1893,5488,29083.0,-252.9,-253,0,0,0.0,2024-03-01,1
932,5492,28170.0,3407.5,1704,1704,0,0.0,2022-02-01,1
1372,5499,28492.0,22663.2,22663,0,0,0.0,2022-01-01,1
1372,5499,28492.0,3599.67,0,3600,0,0.0,2022-02-01,1
1372,5499,28492.0,43677.2,22663,0,21014,0.0,2022-03-01,1
1372,5499,28492.0,27188.8,23549,0,3640,0.0,2022-08-01,1
1372,5499,28492.0,50737.45,23549,2876,0,24312.4,2022-09-01,1
1372,5499,28492.0,49973.7,23549,2113,0,24312.4,2022-10-01,1
1372,5499,28492.0,13720.75,-5465,19186,0,0.0,2023-03-01,1
1372,5499,28492.0,49378.14,24689,0,0,24689.07,2023-09-01,1
1372,5499,28492.0,54315.96,27158,27158,0,0.0,2023-12-01,1
1372,5499,28492.0,83902.62,29587,2469,27158,24689.07,2024-01-01,1
1372,5499,28492.0,6860.02,6860,0,0,0.0,2024-03-01,1
1372,5499,28492.0,1556.78,1557,0,0,0.0,2024-06-01,1
1372,5499,28492.0,1008.14,1008,0,0,0.0,2024-07-01,1
1372,5499,28492.0,1291.32,1291,0,0,0.0,2024-09-01,1
1372,5499,28492.0,1291.32,1291,0,0,0.0,2024-10-01,1
1372,5499,28492.0,1139.57,1140,0,0,0.0,2024-11-01,1
1372,5499,28492.0,2430.89,2431,0,0,0.0,2024-12-01,1
1372,5499,28492.0,3871.27,3871,0,0,0.0,2025-01-01,1
1372,5499,28492.0,2880.76,2881,0,0,0.0,2025-03-01,1
1372,5499,28492.0,1440.38,1440,0,0,0.0,2025-04-01,1
1894,5500,26975.0,399.71,400,0,0,0.0,2022-08-01,1
1894,5500,26975.0,-4524.36,-4524,0,0,0.0,2022-09-01,1
1894,5500,26975.0,45823.15,0,45823,0,0.0,2023-03-01,1
1894,5500,26975.0,8878.37,8878,0,0,0.0,2023-07-01,1
1894,5500,26975.0,9214.72,9215,0,0,0.0,2023-09-01,1
1894,5500,26975.0,10786.63,8392,11609,0,-9214.72,2023-12-01,1
1894,5500,26975.0,11620.06,996,0,-43206,53829.82,2024-01-01,1
1894,5500,26975.0,3796.55,3797,0,0,0.0,2024-03-01,1
1894,5500,26975.0,-8333.3,-8333,0,0,0.0,2024-10-01,1
1894,5500,26975.0,-2299.24,-1732,-567,0,0.0,2024-11-01,1
1894,5500,26975.0,866.4,866,0,0,0.0,2024-12-01,1
1894,5500,26975.0,858.05,858,0,0,0.0,2025-03-01,1
1894,5500,26975.0,858.05,858,0,0,0.0,2025-04-01,1
1894,5500,26975.0,858.05,858,0,0,0.0,2025-06-01,1
1897,5501,29322.0,12500.0,12500,0,0,0.0,2022-01-01,1
1897,5501,29322.0,11824.61,11825,0,0,0.0,2022-03-01,1
1897,5501,29322.0,11824.61,0,11825,0,0.0,2022-04-01,1
1897,5501,29322.0,11824.61,0,0,0,11824.61,2022-05-01,1
1897,5501,29322.0,1943.61,1944,0,0,0.0,2022-06-01,1
1897,5501,29322.0,-6067.16,0,-6067,0,0.0,2023-03-01,1
1897,5501,29322.0,-4390.74,-4391,0,0,0.0,2024-03-01,1
1886,5502,29313.0,32643.93,32644,0,0,0.0,2022-01-01,1
1886,5502,29313.0,2344.63,2345,0,0,0.0,2022-08-01,1
1886,5502,29313.0,-19939.43,0,-19939,0,0.0,2023-03-01,1
1886,5502,29313.0,3849.99,3850,0,0,0.0,2024-01-01,1
1891,5504,26917.0,56.88,57,0,0,0.0,2023-07-01,1
1891,5504,26917.0,26.04,26,0,0,0.0,2024-06-01,1
1886,5505,29245.0,1925.0,1925,0,0,0.0,2022-01-01,1
1886,5505,29245.0,472.34,472,0,0,0.0,2024-03-01,1
1886,5505,29245.0,563.09,563,0,0,0.0,2024-10-01,1
1886,5505,29245.0,3173.93,3174,0,0,0.0,2025-07-01,1
1886,5506,26960.0,5200.0,5200,0,0,0.0,2022-01-01,1
1886,5506,26960.0,10400.0,5200,5200,0,0.0,2022-02-01,1
1886,5506,26960.0,10400.0,0,5200,5200,0.0,2022-03-01,1
1886,5506,26960.0,10400.0,0,0,5200,5200.0,2022-04-01,1
1886,5506,26960.0,-3.67,-4,0,0,0.0,2022-06-01,1
1886,5506,26960.0,7069.97,5345,1725,0,0.0,2023-03-01,1
1886,5506,26960.0,741.93,742,0,0,0.0,2023-06-01,1
1886,5506,26960.0,-24.67,0,0,0,-24.67,2023-07-01,1
1886,5506,26960.0,749.21,749,0,0,0.0,2024-06-01,1
1886,5506,26960.0,74.92,75,0,0,0.0,2024-07-01,1
1886,5506,26960.0,520.0,520,0,0,0.0,2024-09-01,1
1790,5508,26332.0,2400.08,2400,0,0,0.0,2022-01-01,1
1790,5508,26332.0,7200.24,2400,2400,2400,0.0,2022-03-01,1
1790,5508,26332.0,79290.09,62330,2400,0,14560.09,2022-07-01,1
1790,5508,26332.0,59930.0,0,0,0,59930.0,2022-09-01,1
1790,5508,26332.0,13651.06,13651,0,0,0.0,2023-03-01,1
1790,5508,26332.0,22385.53,0,0,0,22385.53,2023-09-01,1
1790,5508,26332.0,91098.75,91099,0,0,0.0,2025-06-01,1
2721,5511,28381.0,18970.25,18970,0,0,0.0,2022-03-01,1
2721,5511,28381.0,18970.25,0,18970,0,0.0,2022-04-01,1
2721,5511,28381.0,3981.32,0,3981,0,0.0,2023-03-01,1
2721,5512,28363.0,520.0,520,0,0,0.0,2022-02-01,1
2721,5512,28363.0,1040.0,520,520,0,0.0,2022-03-01,1
2721,5512,28363.0,12.11,12,0,0,0.0,2022-06-01,1
2721,5512,28363.0,73.18,0,73,0,0.0,2023-03-01,1
2721,5512,28363.0,-10.8,-11,0,0,0.0,2024-03-01,1
2721,5512,28363.0,31.07,31,0,0,0.0,2024-09-01,1
1791,5513,26332.0,1216.33,1216,0,0,0.0,2022-01-01,1
1791,5513,26332.0,3648.99,1216,1216,1216,0.0,2022-03-01,1
1791,5513,26332.0,40175.67,31582,1216,0,7377.42,2022-07-01,1
1791,5513,26332.0,30366.25,0,0,0,30366.25,2022-09-01,1
1791,5513,26332.0,31582.25,0,31582,0,0.0,2022-12-01,1
1791,5513,26332.0,-45196.14,-45196,0,0,0.0,2025-06-01,1
1899,5514,29099.0,258.97,259,0,0,0.0,2022-03-01,1
1899,5514,29099.0,44554.22,30297,14257,0,0.0,2022-05-01,1
1899,5514,29099.0,0.7,0,1,0,0.0,2022-06-01,1
1899,5514,29099.0,9618.38,9618,0,0,0.0,2023-03-01,1
1899,5514,29099.0,2966.11,2966,0,0,0.0,2024-01-01,1
1899,5514,29099.0,19782.59,19783,0,0,0.0,2024-03-01,1
1899,5514,29099.0,1.68,2,0,0,0.0,2024-06-01,1
1899,5514,29099.0,94.05,94,0,0,0.0,2024-10-01,1
1899,5514,29099.0,135.57,136,0,0,0.0,2024-11-01,1
1899,5514,29099.0,228.85,229,0,0,0.0,2025-03-01,1
1895,5633,28443.0,6450.96,6451,0,0,0.0,2022-03-01,1
1895,5633,28443.0,5724.96,5725,0,0,0.0,2022-06-01,1
1895,5633,28443.0,-45743.34,0,0,0,-45743.34,2023-03-01,1
1658,5644,28362.0,529.53,530,0,0,0.0,2022-01-01,1
1658,5644,28362.0,13804.11,13275,530,0,0.0,2022-02-01,1
1658,5644,28362.0,820.92,821,0,0,0.0,2023-07-01,1
1658,5644,28362.0,820.92,821,0,0,0.0,2023-09-01,1
1658,5644,28362.0,18101.37,862,821,0,16418.48,2023-12-01,1
1658,5644,28362.0,-1358.81,-1359,0,0,0.0,2024-03-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-06-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-07-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-09-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-10-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-11-01,1
1658,5644,28362.0,824.71,825,0,0,0.0,2024-12-01,1
1658,5644,28362.0,855.84,856,0,0,0.0,2025-01-01,1
1658,5644,28362.0,754.22,754,0,0,0.0,2025-03-01,1
1658,5644,28362.0,855.84,856,0,0,0.0,2025-04-01,1
1658,5644,28362.0,855.84,856,0,0,0.0,2025-06-01,1
1895,5645,28187.0,7462.17,7462,0,0,0.0,2022-01-01,1
1895,5645,28187.0,7710.5,7452,258,0,0.0,2022-03-01,1
1895,5645,28187.0,30786.81,7317,8281,7163,8025.22,2023-03-01,1
1895,5645,28187.0,8049.22,7683,366,0,0.0,2023-12-01,1
1895,5645,28187.0,365.87,366,0,0,0.0,2024-01-01,1
1895,5645,28187.0,-997.81,-998,0,0,0.0,2024-03-01,1
1895,5645,28187.0,376.23,376,0,0,0.0,2024-06-01,1
1895,5645,28187.0,376.23,376,0,0,0.0,2024-07-01,1
1895,5645,28187.0,405.94,406,0,0,0.0,2025-01-01,1
1895,5645,28187.0,414.12,414,0,0,0.0,2025-03-01,1
1900,5913,26898.0,418.75,419,0,0,0.0,2022-08-01,1
1900,5913,26898.0,9108.93,8175,934,0,0.0,2023-03-01,1
1900,5913,26898.0,104.17,104,0,0,0.0,2024-01-01,1
1675,5919,29112.0,7529.61,7530,0,0,0.0,2022-01-01,1
1675,5919,29112.0,225.9,226,0,0,0.0,2023-03-01,1
1675,5919,29112.0,39.28,39,0,0,0.0,2023-07-01,1
1675,5919,29112.0,1071.54,1072,0,0,0.0,2023-12-01,1
1675,5919,29112.0,538.22,144,0,394,0.0,2024-01-01,1
1675,5919,29112.0,36.41,36,0,0,0.0,2024-03-01,1
1675,5919,29112.0,51.97,52,0,0,0.0,2024-06-01,1
1675,5919,29112.0,8519.54,8520,0,0,0.0,2024-11-01,1
1675,5919,29112.0,133.14,133,0,0,0.0,2024-12-01,1
1675,5919,29112.0,110.04,110,0,0,0.0,2025-01-01,1
1675,5919,29112.0,146.95,147,0,0,0.0,2025-04-01,1
1904,5922,29084.0,3908.0,3908,0,0,0.0,2022-03-01,1
1904,5922,29084.0,-4955.38,-4955,0,0,0.0,2023-03-01,1
1904,5922,29084.0,17638.56,17639,0,0,0.0,2024-03-01,1
1904,5922,29084.0,-13094.54,-13095,0,0,0.0,2024-09-01,1
1904,5922,29084.0,-8030.55,-3563,-4467,0,0.0,2024-10-01,1
1904,5922,29084.0,2670.96,2671,0,0,0.0,2024-12-01,1
1904,5922,29084.0,133.55,134,0,0,0.0,2025-01-01,1
1904,5922,29084.0,-3598.69,0,-3599,0,0.0,2025-03-01,1
1904,5922,29084.0,-3598.69,0,0,-3599,0.0,2025-04-01,1
1904,5923,28411.0,5546.95,5547,0,0,0.0,2022-01-01,1
1904,5923,28411.0,3272.01,3272,0,0,0.0,2023-03-01,1
1904,5923,28411.0,345.41,345,0,0,0.0,2023-07-01,1
1904,5923,28411.0,397.35,397,0,0,0.0,2023-09-01,1
1904,5923,28411.0,4076.64,4077,0,0,0.0,2023-12-01,1
1904,5923,28411.0,4446.14,4446,0,0,0.0,2024-01-01,1
1904,5923,28411.0,7045.76,7046,0,0,0.0,2024-03-01,1
1904,5923,28411.0,422.44,422,0,0,0.0,2024-06-01,1
1904,5923,28411.0,676.93,677,0,0,0.0,2024-09-01,1
1904,5923,28411.0,1286.6,1287,0,0,0.0,2024-10-01,1
1904,5923,28411.0,1353.86,1354,0,0,0.0,2024-11-01,1
1904,5923,28411.0,806.02,806,0,0,0.0,2024-12-01,1
1904,5923,28411.0,970.71,971,0,0,0.0,2025-01-01,1
1904,5923,28411.0,8374.6,8365,9,0,0.0,2025-03-01,1
